cell_id,sample_id,neuron_label,EGFP_Seq1_hi,dTomato_Seq2_hi,EGFP_dTomato_dual_hi,group
abdjbpji-1,TMA00316,C-LTMR,False,False,False,C-LTMR
abdjgfac-1,TMA00316,Nonpeptidergic nociceptors,False,False,False,Nonpeptidergic nociceptors
abdjnoma-1,TMA00316,CGRP-Gamma 1,False,False,False,CGRP-Gamma 1
abdkelah-1,TMA00316,Nonpeptidergic nociceptors,False,False,False,Nonpeptidergic nociceptors
abdlhbng-1,TMA00316,Nonpeptidergic nociceptors,False,False,False,Nonpeptidergic nociceptors
abdmjhne-1,TMA00316,Nonpeptidergic nociceptors,False,False,False,Nonpeptidergic nociceptors
abdnfljh-1,TMA00316,C-LTMR,False,False,False,C-LTMR
abdnhcfb-1,TMA00316,Nonpeptidergic nociceptors,False,False,False,Nonpeptidergic nociceptors
abdnomcf-1,TMA00316,C-LTMR,False,False,False,C-LTMR
abdogkha-1,TMA00316,Sst,False,False,False,Sst
abdoleab-1,TMA00316,CGRP-Gamma 1,False,False,False,CGRP-Gamma 1
abebhofk-1,TMA00316,CGRP-Eta,False,False,False,CGRP-Eta
abecgnjh-1,TMA00316,C-LTMR,False,False,False,C-LTMR
abehjodn-1,TMA00316,Proprioceptors,False,False,False,Proprioceptors
abeooacb-1,TMA00316,Abeta-RA-LTMR,False,False,False,Abeta-RA-LTMR
abepdcge-1,TMA00316,Proprioceptors,False,False,False,Proprioceptors
abfcfbda-1,TMA00316,CGRP-Zeta,False,False,False,CGRP-Zeta
abfdkobc-1,TMA00316,TrpM8,False,False,False,TrpM8
abfgdfck-1,TMA00316,CGRP-Gamma 1,False,False,False,CGRP-Gamma 1
abfmlnjg-1,TMA00316,TrpM8,False,False,False,TrpM8
abfogkpb-1,TMA00316,Adelta-LTMR,False,False,False,Adelta-LTMR
abgajbaf-1,TMA00316,CGRP-Alpha,False,False,False,CGRP-Alpha
abgamlgo-1,TMA00316,CGRP-Gamma 1,False,False,False,CGRP-Gamma 1
abgbjfdb-1,TMA00316,C-LTMR,False,False,False,C-LTMR
abgcepii-1,TMA00316,Abeta-Field,False,False,False,Abeta-Field
abgciccp-1,TMA00316,Nonpeptidergic nociceptors,False,False,False,Nonpeptidergic nociceptors
abgdakgn-1,TMA00316,CGRP-Epsilion,False,False,False,CGRP-Epsilion
abgefoeg-1,TMA00316,CGRP-Alpha,False,False,False,CGRP-Alpha
abgkgeom-1,TMA00316,Abeta-Field,False,False,False,Abeta-Field
abgocibg-1,TMA00316,Abeta-Field,False,False,False,Abeta-Field
abhepdmk-1,TMA00316,CGRP-Eta,False,False,False,CGRP-Eta
abhlfgfl-1,TMA00316,CGRP-Epsilion,False,False,False,CGRP-Epsilion
abhmllga-1,TMA00316,C-LTMR,False,False,False,C-LTMR
abhopdbf-1,TMA00316,C-LTMR,False,False,False,C-LTMR
abhplenf-1,TMA00316,Nonpeptidergic nociceptors,False,False,False,Nonpeptidergic nociceptors
abieccbb-1,TMA00316,CGRP-Eta,False,False,False,CGRP-Eta
abiecjmb-1,TMA00316,C-LTMR,False,False,False,C-LTMR
abifeiio-1,TMA00316,Nonpeptidergic nociceptors,False,False,False,Nonpeptidergic nociceptors
abifllfj-1,TMA00316,CGRP-Gamma 2,False,False,False,CGRP-Gamma 2
abigmpop-1,TMA00316,CGRP-Gamma 1,False,False,False,CGRP-Gamma 1
abihblol-1,TMA00316,Nonpeptidergic nociceptors,False,False,False,Nonpeptidergic nociceptors
abijankb-1,TMA00316,Adelta-LTMR,False,False,False,Adelta-LTMR
abingaoo-1,TMA00316,Nonpeptidergic nociceptors,False,False,False,Nonpeptidergic nociceptors
abingnni-1,TMA00316,Nonpeptidergic nociceptors,False,False,False,Nonpeptidergic nociceptors
abioghlh-1,TMA00316,CGRP-Gamma 1,False,False,False,CGRP-Gamma 1
abjajkhm-1,TMA00316,CGRP-Gamma 1,False,False,False,CGRP-Gamma 1
abjbiemc-1,TMA00316,Abeta-Field,False,False,False,Abeta-Field
abjcdppf-1,TMA00316,Nonpeptidergic nociceptors,False,False,False,Nonpeptidergic nociceptors
abjgjlhm-1,TMA00316,CGRP-Gamma 2,False,False,False,CGRP-Gamma 2
abkcbdof-1,TMA00316,Abeta-RA-LTMR,False,False,False,Abeta-RA-LTMR
abkeliej-1,TMA00316,C-LTMR,False,False,False,C-LTMR
abkgckei-1,TMA00316,CGRP-Gamma 1,False,False,False,CGRP-Gamma 1
abklmeab-1,TMA00316,Nonpeptidergic nociceptors,False,False,False,Nonpeptidergic nociceptors
ablcbjbe-1,TMA00316,TrpM8,False,False,False,TrpM8
ablcekkk-1,TMA00316,TrpM8,False,False,False,TrpM8
abldhjhc-1,TMA00316,CGRP-Eta,False,True,False,CGRP-Eta
ablfhgop-1,TMA00316,CGRP-Gamma 2,False,False,False,CGRP-Gamma 2
ablheebb-1,TMA00316,C-LTMR,False,False,False,C-LTMR
ablhfeai-1,TMA00316,Nonpeptidergic nociceptors,False,False,False,Nonpeptidergic nociceptors
ablijmgh-1,TMA00316,CGRP-Theta,False,False,False,CGRP-Theta
abmaljki-1,TMA00316,Sst,False,False,False,Sst
abmedlnj-1,TMA00316,CGRP-Eta,False,False,False,CGRP-Eta
abmeflkb-1,TMA00316,CGRP-Gamma 2,False,False,False,CGRP-Gamma 2
abmfbpka-1,TMA00316,CGRP-Gamma 2,False,False,False,CGRP-Gamma 2
abmfcnfb-1,TMA00316,CGRP-Gamma 1,False,False,False,CGRP-Gamma 1
abmjbojp-1,TMA00316,C-LTMR,False,False,False,C-LTMR
abnibcib-1,TMA00316,TrpM8,False,False,False,TrpM8
abnibndb-1,TMA00316,C-LTMR,False,False,False,C-LTMR
abnlalpb-1,TMA00316,CGRP-Gamma 1,False,False,False,CGRP-Gamma 1
abnmlehk-1,TMA00316,CGRP-Gamma 1,False,False,False,CGRP-Gamma 1
abnoogmd-1,TMA00316,TrpM8,False,False,False,TrpM8
abnpdmim-1,TMA00316,CGRP-Gamma 1,False,False,False,CGRP-Gamma 1
abnpfemb-1,TMA00316,CGRP-Zeta,False,False,False,CGRP-Zeta
aboebmbb-1,TMA00316,CGRP-Gamma 1,False,False,False,CGRP-Gamma 1
abofmjjg-1,TMA00316,CGRP-Gamma 1,False,False,False,CGRP-Gamma 1
abofoddk-1,TMA00316,CGRP-Gamma 2,False,False,False,CGRP-Gamma 2
aboihepn-1,TMA00316,CGRP-Beta,False,False,False,CGRP-Beta
abojhmpf-1,TMA00316,CGRP-Gamma 1,False,False,False,CGRP-Gamma 1
abpekkji-1,TMA00316,CGRP-Gamma 1,False,False,False,CGRP-Gamma 1
abpjmhia-1,TMA00316,Proprioceptors,False,False,False,Proprioceptors
abplajhi-1,TMA00316,C-LTMR,False,False,False,C-LTMR
acaajmce-1,TMA00316,CGRP-Theta,False,False,False,CGRP-Theta
acafaegl-1,TMA00316,CGRP-Gamma 1,False,False,False,CGRP-Gamma 1
acahcfnm-1,TMA00316,CGRP-Eta,False,False,False,CGRP-Eta
acahplcf-1,TMA00316,CGRP-Zeta,False,False,False,CGRP-Zeta
acakcedj-1,TMA00316,CGRP-Gamma 2,False,False,False,CGRP-Gamma 2
acalflbf-1,TMA00316,Nonpeptidergic nociceptors,False,False,False,Nonpeptidergic nociceptors
acamlkib-1,TMA00316,CGRP-Gamma 1,False,False,False,CGRP-Gamma 1
acbblhmg-1,TMA00316,Adelta-LTMR,False,False,False,Adelta-LTMR
acbhcodp-1,TMA00316,CGRP-Theta,False,False,False,CGRP-Theta
acbhkdpd-1,TMA00316,CGRP-Epsilion,False,False,False,CGRP-Epsilion
acbiokjb-1,TMA00316,CGRP-Zeta,False,False,False,CGRP-Zeta
acbkeeij-1,TMA00316,C-LTMR,False,False,False,C-LTMR
acbkpiaa-1,TMA00316,CGRP-Gamma 2,False,False,False,CGRP-Gamma 2
accaghmn-1,TMA00316,Nonpeptidergic nociceptors,False,False,False,Nonpeptidergic nociceptors
accenmpf-1,TMA00316,C-LTMR,False,False,False,C-LTMR
accfdghb-1,TMA00316,Abeta-Field,False,False,False,Abeta-Field
acdfkhog-1,TMA00316,CGRP-Zeta,False,False,False,CGRP-Zeta
acdmckfc-1,TMA00316,C-LTMR,False,False,False,C-LTMR
acdpdlap-1,TMA00316,CGRP-Gamma 2,False,False,False,CGRP-Gamma 2
aceaecde-1,TMA00316,CGRP-Gamma 2,False,False,False,CGRP-Gamma 2
aceahekb-1,TMA00316,CGRP-Gamma 2,False,False,False,CGRP-Gamma 2
aceajhbc-1,TMA00316,CGRP-Gamma 1,False,False,False,CGRP-Gamma 1
acecohok-1,TMA00316,CGRP-Gamma 2,False,False,False,CGRP-Gamma 2
acejeobf-1,TMA00316,CGRP-Gamma 1,False,False,False,CGRP-Gamma 1
acekhfma-1,TMA00316,CGRP-Gamma 1,False,False,False,CGRP-Gamma 1
acenojjp-1,TMA00316,C-LTMR,False,False,False,C-LTMR
aceocaoa-1,TMA00316,CGRP-Gamma 2,False,False,False,CGRP-Gamma 2
acfbeoio-1,TMA00316,CGRP-Gamma 2,False,False,False,CGRP-Gamma 2
acfehdln-1,TMA00316,CGRP-Eta,False,False,False,CGRP-Eta
acffgcja-1,TMA00316,TrpM8,False,False,False,TrpM8
acfgdfdd-1,TMA00316,CGRP-Gamma 1,False,False,False,CGRP-Gamma 1
acfhfkam-1,TMA00316,C-LTMR,False,False,False,C-LTMR
acgabnlc-1,TMA00316,CGRP-Gamma 1,False,False,False,CGRP-Gamma 1
acgeknde-1,TMA00316,Nonpeptidergic nociceptors,False,False,False,Nonpeptidergic nociceptors
acgkbfgp-1,TMA00316,CGRP-Gamma 1,False,False,False,CGRP-Gamma 1
achajhki-1,TMA00316,CGRP-Theta,False,False,False,CGRP-Theta
achdaaae-1,TMA00316,CGRP-Gamma 1,False,False,False,CGRP-Gamma 1
achecohi-1,TMA00316,Nonpeptidergic nociceptors,False,False,False,Nonpeptidergic nociceptors
achikfkj-1,TMA00316,CGRP-Gamma 2,False,False,False,CGRP-Gamma 2
achjeimh-1,TMA00316,Abeta-RA-LTMR,False,False,False,Abeta-RA-LTMR
achjhifp-1,TMA00316,CGRP-Eta,False,False,False,CGRP-Eta
achjnkff-1,TMA00316,C-LTMR,False,False,False,C-LTMR
achpmdem-1,TMA00316,CGRP-Beta,False,False,False,CGRP-Beta
acibfccd-1,TMA00316,Abeta-Field,False,False,False,Abeta-Field
acihddkp-1,TMA00316,Abeta-Field,False,False,False,Abeta-Field
acihgokl-1,TMA00316,CGRP-Gamma 1,False,False,False,CGRP-Gamma 1
acilfjol-1,TMA00316,CGRP-Eta,False,False,False,CGRP-Eta
acimiakc-1,TMA00316,C-LTMR,False,False,False,C-LTMR
aciolpio-1,TMA00316,Adelta-LTMR,False,False,False,Adelta-LTMR
acjbamma-1,TMA00316,CGRP-Eta,False,False,False,CGRP-Eta
acjcpapg-1,TMA00316,CGRP-Gamma 1,False,False,False,CGRP-Gamma 1
acjdeffk-1,TMA00316,CGRP-Gamma 1,False,False,False,CGRP-Gamma 1
acjdkfba-1,TMA00316,C-LTMR,False,False,False,C-LTMR
acjdoohj-1,TMA00316,TrpM8,False,False,False,TrpM8
acjellji-1,TMA00316,CGRP-Gamma 2,False,False,False,CGRP-Gamma 2
acjfgbeg-1,TMA00316,CGRP-Gamma 1,False,False,False,CGRP-Gamma 1
acjflbea-1,TMA00316,Abeta-RA-LTMR,False,False,False,Abeta-RA-LTMR
acjflgol-1,TMA00316,CGRP-Gamma 1,False,False,False,CGRP-Gamma 1
acjnaimg-1,TMA00316,CGRP-Gamma 1,False,False,False,CGRP-Gamma 1
acjojlni-1,TMA00316,CGRP-Gamma 2,False,False,False,CGRP-Gamma 2
ackalfho-1,TMA00316,CGRP-Gamma 2,False,False,False,CGRP-Gamma 2
ackfhpec-1,TMA00316,C-LTMR,False,False,False,C-LTMR
acldbdmc-1,TMA00316,C-LTMR,False,False,False,C-LTMR
acldoola-1,TMA00316,C-LTMR,False,False,False,C-LTMR
acleilkh-1,TMA00316,CGRP-Gamma 1,False,False,False,CGRP-Gamma 1
aclfjkpl-1,TMA00316,CGRP-Gamma 2,False,False,False,CGRP-Gamma 2
aclhnadp-1,TMA00316,Adelta-LTMR,False,False,False,Adelta-LTMR
acmdjhki-1,TMA00316,CGRP-Gamma 2,False,False,False,CGRP-Gamma 2
acmffajl-1,TMA00316,CGRP-Gamma 1,False,False,False,CGRP-Gamma 1
acmfkhbc-1,TMA00316,CGRP-Gamma 1,False,False,False,CGRP-Gamma 1
acmlanei-1,TMA00316,CGRP-Gamma 2,False,False,False,CGRP-Gamma 2
acmmoeja-1,TMA00316,C-LTMR,False,False,False,C-LTMR
acnaieje-1,TMA00316,Nonpeptidergic nociceptors,False,False,False,Nonpeptidergic nociceptors
acncjmfn-1,TMA00316,TrpM8,False,False,False,TrpM8
acnebene-1,TMA00316,TrpM8,False,False,False,TrpM8
acngigjj-1,TMA00316,TrpM8,False,False,False,TrpM8
acnhhcnh-1,TMA00316,CGRP-Gamma 2,False,False,False,CGRP-Gamma 2
acnkgleh-1,TMA00316,CGRP-Gamma 2,False,False,False,CGRP-Gamma 2
acnmepnn-1,TMA00316,CGRP-Alpha,False,False,False,CGRP-Alpha
acnndfag-1,TMA00316,CGRP-Gamma 1,False,False,False,CGRP-Gamma 1
acnodfne-1,TMA00316,CGRP-Theta,False,False,False,CGRP-Theta
acoiinen-1,TMA00316,Nonpeptidergic nociceptors,False,False,False,Nonpeptidergic nociceptors
acojhdgf-1,TMA00316,Adelta-LTMR,False,False,False,Adelta-LTMR
acokolce-1,TMA00316,CGRP-Gamma 2,False,False,False,CGRP-Gamma 2
acolbkch-1,TMA00316,CGRP-Eta,False,False,False,CGRP-Eta
acomdlcg-1,TMA00316,C-LTMR,False,False,False,C-LTMR
aconjned-1,TMA00316,CGRP-Gamma 1,False,False,False,CGRP-Gamma 1
acpdhnlb-1,TMA00316,TrpM8,False,False,False,TrpM8
acpejojn-1,TMA00316,CGRP-Alpha,False,False,False,CGRP-Alpha
acpgahlp-1,TMA00316,CGRP-Gamma 2,False,False,False,CGRP-Gamma 2
adakmkhl-1,TMA00316,CGRP-Eta,False,False,False,CGRP-Eta
adakpnna-1,TMA00316,TrpM8,False,False,False,TrpM8
adalggei-1,TMA00316,TrpM8,False,False,False,TrpM8
adaphkea-1,TMA00316,CGRP-Alpha,False,False,False,CGRP-Alpha
adbhcdmj-1,TMA00316,CGRP-Alpha,False,False,False,CGRP-Alpha
adbobddj-1,TMA00316,CGRP-Gamma 1,False,False,False,CGRP-Gamma 1
adbpcooo-1,TMA00316,CGRP-Alpha,False,False,False,CGRP-Alpha
adeegkbk-1,TMA00316,Adelta-LTMR,False,False,False,Adelta-LTMR
adeghaid-1,TMA00316,CGRP-Gamma 2,False,False,False,CGRP-Gamma 2
adejenim-1,TMA00316,CGRP-Gamma 2,False,False,False,CGRP-Gamma 2
adempidi-1,TMA00316,Abeta-Field,False,False,False,Abeta-Field
adepiiad-1,TMA00316,C-LTMR,False,False,False,C-LTMR
adfeaign-1,TMA00316,Abeta-Field,False,False,False,Abeta-Field
adfmlmdj-1,TMA00316,TrpM8,False,False,False,TrpM8
adfnohog-1,TMA00316,CGRP-Alpha,False,False,False,CGRP-Alpha
adfpmked-1,TMA00316,TrpM8,False,False,False,TrpM8
adgamimd-1,TMA00316,CGRP-Gamma 2,False,False,False,CGRP-Gamma 2
adgaplio-1,TMA00316,TrpM8,False,False,False,TrpM8
adgbnmik-1,TMA00316,CGRP-Epsilion,False,False,False,CGRP-Epsilion
adggpbba-1,TMA00316,TrpM8,False,False,False,TrpM8
adgjgghi-1,TMA00316,TrpM8,False,False,False,TrpM8
adgkgmff-1,TMA00316,CGRP-Gamma 1,False,False,False,CGRP-Gamma 1
adjaepml-1,TMA00316,CGRP-Beta,False,False,False,CGRP-Beta
adlfenaj-1,TMA00316,Nonpeptidergic nociceptors,False,False,False,Nonpeptidergic nociceptors
adlfiipn-1,TMA00316,Abeta-Field,False,False,False,Abeta-Field
adlgaekl-1,TMA00316,Nonpeptidergic nociceptors,False,False,False,Nonpeptidergic nociceptors
adlgfdpo-1,TMA00316,Abeta-Field,False,False,False,Abeta-Field
adlhfdil-1,TMA00316,Proprioceptors,False,False,False,Proprioceptors
adllcloe-1,TMA00316,Nonpeptidergic nociceptors,False,False,False,Nonpeptidergic nociceptors
adllmcgh-1,TMA00316,Nonpeptidergic nociceptors,False,False,False,Nonpeptidergic nociceptors
adogimfi-1,TMA00316,Nonpeptidergic nociceptors,False,False,False,Nonpeptidergic nociceptors
adoiieej-1,TMA00316,Nonpeptidergic nociceptors,False,False,False,Nonpeptidergic nociceptors
adoilnfa-1,TMA00316,C-LTMR,False,False,False,C-LTMR
adojbcjh-1,TMA00316,CGRP-Gamma 1,False,False,False,CGRP-Gamma 1
adondcen-1,TMA00316,Nonpeptidergic nociceptors,False,False,False,Nonpeptidergic nociceptors
adonkcai-1,TMA00316,Nonpeptidergic nociceptors,False,False,False,Nonpeptidergic nociceptors
aegiflml-1,TMA00316,CGRP-Eta,False,False,False,CGRP-Eta
aegkghlg-1,TMA00316,CGRP-Eta,False,False,False,CGRP-Eta
aehkiica-1,TMA00316,C-LTMR,False,False,False,C-LTMR
aehmmgag-1,TMA00316,Abeta-RA-LTMR,False,False,False,Abeta-RA-LTMR
aehnljja-1,TMA00316,CGRP-Alpha,False,False,False,CGRP-Alpha
aehnpala-1,TMA00316,Abeta-RA-LTMR,False,False,False,Abeta-RA-LTMR
aehpkbek-1,TMA00316,CGRP-Gamma 1,False,False,False,CGRP-Gamma 1
aeihicna-1,TMA00316,CGRP-Gamma 2,False,False,False,CGRP-Gamma 2
aeihmnmk-1,TMA00316,CGRP-Theta,False,False,False,CGRP-Theta
aejdihde-1,TMA00316,Nonpeptidergic nociceptors,False,False,False,Nonpeptidergic nociceptors
aejfnkkh-1,TMA00316,Proprioceptors,False,False,False,Proprioceptors
aejlpbka-1,TMA00316,TrpM8,False,False,False,TrpM8
aejoainc-1,TMA00316,Adelta-LTMR,False,False,False,Adelta-LTMR
aekdomlo-1,TMA00316,CGRP-Eta,False,False,False,CGRP-Eta
aekfaade-1,TMA00316,CGRP-Theta,False,False,False,CGRP-Theta
aekifcjl-1,TMA00316,Nonpeptidergic nociceptors,False,False,False,Nonpeptidergic nociceptors
aekjjaed-1,TMA00316,Adelta-LTMR,False,False,False,Adelta-LTMR
aelbpnkm-1,TMA00316,Abeta-Field,False,False,False,Abeta-Field
aelcihnk-1,TMA00316,CGRP-Eta,False,False,False,CGRP-Eta
aelciofl-1,TMA00316,C-LTMR,False,False,False,C-LTMR
aelcmiof-1,TMA00316,Nonpeptidergic nociceptors,False,False,False,Nonpeptidergic nociceptors
afffgnpi-1,TMA00316,Proprioceptors,False,False,False,Proprioceptors
affgbfoe-1,TMA00316,CGRP-Eta,False,False,False,CGRP-Eta
affhgbfm-1,TMA00316,CGRP-Alpha,False,False,False,CGRP-Alpha
affldpdn-1,TMA00316,C-LTMR,False,False,False,C-LTMR
affokjpa-1,TMA00316,Abeta-Field,False,False,False,Abeta-Field
afhffaii-1,TMA00316,Abeta-Field,False,False,False,Abeta-Field
afhhkadc-1,TMA00316,Adelta-LTMR,False,False,False,Adelta-LTMR
afibmbnl-1,TMA00316,C-LTMR,False,False,False,C-LTMR
afidcjjo-1,TMA00316,Sst,False,False,False,Sst
afijbien-1,TMA00316,CGRP-Alpha,False,False,False,CGRP-Alpha
afimgamm-1,TMA00316,Nonpeptidergic nociceptors,False,False,False,Nonpeptidergic nociceptors
afioolmn-1,TMA00316,Nonpeptidergic nociceptors,False,False,False,Nonpeptidergic nociceptors
afjdjpcb-1,TMA00316,CGRP-Epsilion,False,False,False,CGRP-Epsilion
afjeoinj-1,TMA00316,CGRP-Theta,False,False,False,CGRP-Theta
afjglifm-1,TMA00316,Abeta-Field,False,False,False,Abeta-Field
afjihfek-1,TMA00316,CGRP-Zeta,False,False,False,CGRP-Zeta
afkcjfck-1,TMA00316,CGRP-Eta,False,False,False,CGRP-Eta
afkdgoge-1,TMA00316,CGRP-Eta,False,False,False,CGRP-Eta
afkgbalm-1,TMA00316,Abeta-RA-LTMR,False,False,False,Abeta-RA-LTMR
afklikpp-1,TMA00316,Nonpeptidergic nociceptors,False,False,False,Nonpeptidergic nociceptors
afkllccg-1,TMA00316,Nonpeptidergic nociceptors,False,False,False,Nonpeptidergic nociceptors
afkmojnd-1,TMA00316,CGRP-Epsilion,False,False,False,CGRP-Epsilion
afkngohn-1,TMA00316,CGRP-Theta,False,False,False,CGRP-Theta
afknllnp-1,TMA00316,Nonpeptidergic nociceptors,False,False,False,Nonpeptidergic nociceptors
afkpcjal-1,TMA00316,Abeta-Field,False,False,False,Abeta-Field
aflbmjlc-1,TMA00316,CGRP-Alpha,False,False,False,CGRP-Alpha
afliginb-1,TMA00316,Proprioceptors,False,False,False,Proprioceptors
aflijeag-1,TMA00316,Abeta-Field,False,False,False,Abeta-Field
aflojdjb-1,TMA00316,Adelta-LTMR,False,False,False,Adelta-LTMR
aflppocn-1,TMA00316,C-LTMR,False,False,False,C-LTMR
afmbeljm-1,TMA00316,C-LTMR,False,False,False,C-LTMR
afmfimjd-1,TMA00316,CGRP-Gamma 1,False,False,False,CGRP-Gamma 1
afmkcceh-1,TMA00316,CGRP-Theta,False,False,False,CGRP-Theta
afmmlmle-1,TMA00316,CGRP-Alpha,False,False,False,CGRP-Alpha
afmnaklk-1,TMA00316,Nonpeptidergic nociceptors,False,False,False,Nonpeptidergic nociceptors
afnbcbem-1,TMA00316,CGRP-Theta,False,False,False,CGRP-Theta
afnbcejn-1,TMA00316,Adelta-LTMR,False,False,False,Adelta-LTMR
afnfgofo-1,TMA00316,Proprioceptors,False,False,False,Proprioceptors
afnikmjh-1,TMA00316,C-LTMR,False,False,False,C-LTMR
afnjbmlc-1,TMA00316,Nonpeptidergic nociceptors,False,False,False,Nonpeptidergic nociceptors
afnlclpj-1,TMA00316,TrpM8,False,False,False,TrpM8
afnlkbhj-1,TMA00316,CGRP-Eta,False,False,False,CGRP-Eta
afnnkkaj-1,TMA00316,Nonpeptidergic nociceptors,False,False,False,Nonpeptidergic nociceptors
afnolbkn-1,TMA00316,Proprioceptors,False,False,False,Proprioceptors
afnpolig-1,TMA00316,Nonpeptidergic nociceptors,False,False,False,Nonpeptidergic nociceptors
afocflfg-1,TMA00316,CGRP-Gamma 1,False,False,False,CGRP-Gamma 1
afodfcjd-1,TMA00316,CGRP-Alpha,False,False,False,CGRP-Alpha
afogfkic-1,TMA00316,Abeta-RA-LTMR,False,False,False,Abeta-RA-LTMR
afolflin-1,TMA00316,CGRP-Gamma 1,False,False,False,CGRP-Gamma 1
afomkjnp-1,TMA00316,Nonpeptidergic nociceptors,False,False,False,Nonpeptidergic nociceptors
afopbebk-1,TMA00316,Abeta-Field,False,False,False,Abeta-Field
afpamjjd-1,TMA00316,Nonpeptidergic nociceptors,False,False,False,Nonpeptidergic nociceptors
afpcgbki-1,TMA00316,C-LTMR,False,False,False,C-LTMR
afpfemae-1,TMA00316,Abeta-Field,False,False,False,Abeta-Field
