cell_id,sample_id,neuron_label,EGFP_Seq1_hi,dTomato_Seq2_hi,EGFP_dTomato_dual_hi,group
glhfmpea-1,TMA00317,CGRP-Eta,False,False,False,CGRP-Eta
glhhcfdh-1,TMA00317,C-LTMR,False,False,False,C-LTMR
glilckbj-1,TMA00317,CGRP-Theta,False,False,False,CGRP-Theta
glipkaen-1,TMA00317,Nonpeptidergic nociceptors,False,False,False,Nonpeptidergic nociceptors
gljfofdk-1,TMA00317,Sst,False,False,False,Sst
gljjbeid-1,TMA00317,Nonpeptidergic nociceptors,False,False,False,Nonpeptidergic nociceptors
gljnplbd-1,TMA00317,Nonpeptidergic nociceptors,False,False,False,Nonpeptidergic nociceptors
glkegoll-1,TMA00317,Abeta-RA-LTMR,False,False,False,Abeta-RA-LTMR
glkgflop-1,TMA00317,Nonpeptidergic nociceptors,False,False,False,Nonpeptidergic nociceptors
glklakbp-1,TMA00317,Nonpeptidergic nociceptors,False,False,False,Nonpeptidergic nociceptors
glklbhcj-1,TMA00317,CGRP-Theta,False,False,False,CGRP-Theta
glkpjaap-1,TMA00317,CGRP-Theta,False,False,False,CGRP-Theta
glldcbdc-1,TMA00317,CGRP-Zeta,False,False,False,CGRP-Zeta
gllghnph-1,TMA00317,Sst,False,False,False,Sst
glmmhpoo-1,TMA00317,Nonpeptidergic nociceptors,False,False,False,Nonpeptidergic nociceptors
glmmnmik-1,TMA00317,CGRP-Zeta,False,False,False,CGRP-Zeta
glncifej-1,TMA00317,CGRP-Zeta,False,False,False,CGRP-Zeta
glodaoag-1,TMA00317,CGRP-Theta,False,False,False,CGRP-Theta
gloededo-1,TMA00317,Proprioceptors,False,False,False,Proprioceptors
gloelbpd-1,TMA00317,CGRP-Theta,False,False,False,CGRP-Theta
gloiemfg-1,TMA00317,CGRP-Alpha,False,False,False,CGRP-Alpha
gloodpih-1,TMA00317,Proprioceptors,False,False,False,Proprioceptors
glpbllil-1,TMA00317,Abeta-Field,False,False,False,Abeta-Field
glpcbejm-1,TMA00317,Abeta-Field,False,False,False,Abeta-Field
gmakkdlh-1,TMA00317,Abeta-Field,False,False,False,Abeta-Field
gmbagdnm-1,TMA00317,CGRP-Epsilion,False,False,False,CGRP-Epsilion
gmbcoecl-1,TMA00317,Proprioceptors,False,False,False,Proprioceptors
gmcefeeh-1,TMA00317,Abeta-Field,False,False,False,Abeta-Field
gmegpgjo-1,TMA00317,CGRP-Epsilion,False,False,False,CGRP-Epsilion
gmhooojd-1,TMA00317,CGRP-Eta,False,False,False,CGRP-Eta
gmicfhii-1,TMA00317,CGRP-Theta,False,False,False,CGRP-Theta
gmjbhgda-1,TMA00317,Nonpeptidergic nociceptors,False,False,False,Nonpeptidergic nociceptors
gmjjgbbc-1,TMA00317,Sst,False,False,False,Sst
gmjjhhdf-1,TMA00317,Nonpeptidergic nociceptors,False,False,False,Nonpeptidergic nociceptors
gmjonfci-1,TMA00317,Nonpeptidergic nociceptors,False,False,False,Nonpeptidergic nociceptors
gmkblhap-1,TMA00317,Sst,False,False,False,Sst
gmlhkjki-1,TMA00317,Sst,False,False,False,Sst
gmlpklcj-1,TMA00317,Sst,False,False,False,Sst
gmnhjjgb-1,TMA00317,Nonpeptidergic nociceptors,False,False,False,Nonpeptidergic nociceptors
gmoapbgd-1,TMA00317,Nonpeptidergic nociceptors,False,False,False,Nonpeptidergic nociceptors
gmoeimdg-1,TMA00317,Proprioceptors,False,False,False,Proprioceptors
gmooonhb-1,TMA00317,Nonpeptidergic nociceptors,False,False,False,Nonpeptidergic nociceptors
gmpaicjd-1,TMA00317,Nonpeptidergic nociceptors,False,False,False,Nonpeptidergic nociceptors
gmpmeien-1,TMA00317,Proprioceptors,False,False,False,Proprioceptors
gnagmdil-1,TMA00317,Nonpeptidergic nociceptors,False,False,False,Nonpeptidergic nociceptors
gnajlgdp-1,TMA00317,CGRP-Zeta,False,False,False,CGRP-Zeta
gnamhphl-1,TMA00317,CGRP-Alpha,False,False,False,CGRP-Alpha
gnanfdci-1,TMA00317,Sst,False,False,False,Sst
gnbpgdbf-1,TMA00317,Proprioceptors,False,False,False,Proprioceptors
gncdnoeg-1,TMA00317,Proprioceptors,False,False,False,Proprioceptors
gnchindh-1,TMA00317,CGRP-Theta,False,False,False,CGRP-Theta
