cell_id,sample_id,EGFP_Seq1_hi,dTomato_Seq2_hi,EGFP_dTomato_dual_hi,group
aeelfpdg-1,TMA00315,False,False,False,none
aeemplhf-1,TMA00315,False,False,False,none
aeeoelji-1,TMA00315,False,False,False,none
aeepjiom-1,TMA00315,False,False,False,none
aefggppf-1,TMA00315,False,False,False,none
aefhbhhh-1,TMA00315,False,False,False,none
aefhegno-1,TMA00315,False,False,False,none
aefhnidk-1,TMA00315,False,False,False,none
aefiabka-1,TMA00315,False,False,False,none
aegbpghm-1,TMA00315,False,False,False,none
aegdeelp-1,TMA00315,False,False,False,none
aegdfcap-1,TMA00315,False,False,False,none
aegfjcna-1,TMA00315,False,False,False,none
aegflbac-1,TMA00315,False,False,False,none
aegfpkda-1,TMA00315,False,False,False,none
aegkhdmi-1,TMA00315,False,False,False,none
aegkicck-1,TMA00315,False,True,False,dTomato_Seq2_hi
aegmkfbn-1,TMA00315,False,False,False,none
aegnolae-1,TMA00315,False,False,False,none
aehbcjij-1,TMA00315,False,False,False,none
aeheolhi-1,TMA00315,False,False,False,none
aehfebga-1,TMA00315,False,False,False,none
aehiaoha-1,TMA00315,False,False,False,none
aeiabcga-1,TMA00315,False,False,False,none
aeiapmam-1,TMA00315,False,False,False,none
aeibdgmb-1,TMA00315,False,False,False,none
aeibnfdg-1,TMA00315,False,False,False,none
aeiccabh-1,TMA00315,False,False,False,none
aeikdmfa-1,TMA00315,False,False,False,none
aeioefji-1,TMA00315,False,False,False,none
aeiphndb-1,TMA00315,False,False,False,none
aeipkklf-1,TMA00315,False,False,False,none
aejakoim-1,TMA00315,False,False,False,none
aejbnifg-1,TMA00315,False,False,False,none
aejegdkk-1,TMA00315,False,False,False,none
aejgpocm-1,TMA00315,False,False,False,none
aejjgmdm-1,TMA00315,False,False,False,none
aejmealf-1,TMA00315,False,False,False,none
aekaglcd-1,TMA00315,False,False,False,none
aekhmjip-1,TMA00315,False,True,False,dTomato_Seq2_hi
aekidico-1,TMA00315,False,False,False,none
aekjgihl-1,TMA00315,False,False,False,none
aekjgjlg-1,TMA00315,False,False,False,none
aekkocci-1,TMA00315,False,False,False,none
aekmggak-1,TMA00315,False,False,False,none
aeldbkgf-1,TMA00315,False,False,False,none
aeldcejh-1,TMA00315,False,False,False,none
aelegahg-1,TMA00315,False,False,False,none
aelfhkjg-1,TMA00315,False,False,False,none
aelfjimf-1,TMA00315,False,False,False,none
aelkpnab-1,TMA00315,False,False,False,none
aelligpc-1,TMA00315,False,False,False,none
aelmblgg-1,TMA00315,False,False,False,none
aembjleh-1,TMA00315,False,False,False,none
aemcdkbf-1,TMA00315,False,False,False,none
aemdaecm-1,TMA00315,False,False,False,none
aemebopn-1,TMA00315,False,False,False,none
aemjclae-1,TMA00315,False,False,False,none
aenaomkb-1,TMA00315,False,False,False,none
