cell_id,sample_id,neuron_label,EGFP_Seq1_hi,dTomato_Seq2_hi,EGFP_dTomato_dual_hi,group
aekfaade-1,TMA00316,CGRP-Theta,False,False,False,none
aekifcjl-1,TMA00316,Nonpeptidergic nociceptors,False,False,False,none
aekjjaed-1,TMA00316,Adelta-LTMR,False,False,False,none
aelbpnkm-1,TMA00316,Abeta-Field,False,False,False,none
aelcihnk-1,TMA00316,CGRP-Eta,False,False,False,none
aelciofl-1,TMA00316,C-LTMR,False,False,False,none
aelcmiof-1,TMA00316,Nonpeptidergic nociceptors,False,False,False,none
afffgnpi-1,TMA00316,Proprioceptors,False,False,False,none
affgbfoe-1,TMA00316,CGRP-Eta,False,False,False,none
affhgbfm-1,TMA00316,CGRP-Alpha,False,False,False,none
affldpdn-1,TMA00316,C-LTMR,False,False,False,none
affokjpa-1,TMA00316,Abeta-Field,False,False,False,none
afhffaii-1,TMA00316,Abeta-Field,False,False,False,none
afhhkadc-1,TMA00316,Adelta-LTMR,False,False,False,none
afibmbnl-1,TMA00316,C-LTMR,False,False,False,none
afidcjjo-1,TMA00316,Sst,False,False,False,none
afijbien-1,TMA00316,CGRP-Alpha,False,False,False,none
afimgamm-1,TMA00316,Nonpeptidergic nociceptors,False,False,False,none
afioolmn-1,TMA00316,Nonpeptidergic nociceptors,False,False,False,none
afjdjpcb-1,TMA00316,CGRP-Epsilion,False,False,False,none
afjeoinj-1,TMA00316,CGRP-Theta,False,False,False,none
afjglifm-1,TMA00316,Abeta-Field,False,False,False,none
afjihfek-1,TMA00316,CGRP-Zeta,False,False,False,none
afkcjfck-1,TMA00316,CGRP-Eta,False,False,False,none
afkdgoge-1,TMA00316,CGRP-Eta,False,False,False,none
afkgbalm-1,TMA00316,Abeta-RA-LTMR,False,False,False,none
afklikpp-1,TMA00316,Nonpeptidergic nociceptors,False,False,False,none
afkllccg-1,TMA00316,Nonpeptidergic nociceptors,False,False,False,none
afkmojnd-1,TMA00316,CGRP-Epsilion,False,False,False,none
afkngohn-1,TMA00316,CGRP-Theta,False,False,False,none
afknllnp-1,TMA00316,Nonpeptidergic nociceptors,False,False,False,none
afkpcjal-1,TMA00316,Abeta-Field,False,False,False,none
aflbmjlc-1,TMA00316,CGRP-Alpha,False,False,False,none
afliginb-1,TMA00316,Proprioceptors,False,False,False,none
aflijeag-1,TMA00316,Abeta-Field,False,False,False,none
aflojdjb-1,TMA00316,Adelta-LTMR,False,False,False,none
aflppocn-1,TMA00316,C-LTMR,False,False,False,none
afmbeljm-1,TMA00316,C-LTMR,False,False,False,none
afmfimjd-1,TMA00316,CGRP-Gamma 1,False,False,False,none
afmkcceh-1,TMA00316,CGRP-Theta,False,False,False,none
afmmlmle-1,TMA00316,CGRP-Alpha,False,False,False,none
afmnaklk-1,TMA00316,Nonpeptidergic nociceptors,False,False,False,none
afnbcbem-1,TMA00316,CGRP-Theta,False,False,False,none
afnbcejn-1,TMA00316,Adelta-LTMR,False,False,False,none
afnfgofo-1,TMA00316,Proprioceptors,False,False,False,none
afnikmjh-1,TMA00316,C-LTMR,False,False,False,none
afnjbmlc-1,TMA00316,Nonpeptidergic nociceptors,False,False,False,none
afnlclpj-1,TMA00316,TrpM8,False,False,False,none
afnlkbhj-1,TMA00316,CGRP-Eta,False,False,False,none
afnnkkaj-1,TMA00316,Nonpeptidergic nociceptors,False,False,False,none
afnolbkn-1,TMA00316,Proprioceptors,False,False,False,none
afnpolig-1,TMA00316,Nonpeptidergic nociceptors,False,False,False,none
afocflfg-1,TMA00316,CGRP-Gamma 1,False,False,False,none
afodfcjd-1,TMA00316,CGRP-Alpha,False,False,False,none
afogfkic-1,TMA00316,Abeta-RA-LTMR,False,False,False,none
afolflin-1,TMA00316,CGRP-Gamma 1,False,False,False,none
afomkjnp-1,TMA00316,Nonpeptidergic nociceptors,False,False,False,none
afopbebk-1,TMA00316,Abeta-Field,False,False,False,none
afpamjjd-1,TMA00316,Nonpeptidergic nociceptors,False,False,False,none
afpcgbki-1,TMA00316,C-LTMR,False,False,False,none
afpfemae-1,TMA00316,Abeta-Field,False,False,False,none
afpiicbc-1,TMA00316,C-LTMR,False,False,False,none
afpkpcke-1,TMA00316,CGRP-Eta,False,False,False,none
afppfkoc-1,TMA00316,TrpM8,False,False,False,none
agacfdcg-1,TMA00316,TrpM8,False,False,False,none
agafcajh-1,TMA00316,CGRP-Alpha,False,False,False,none
agagfggo-1,TMA00316,TrpM8,False,False,False,none
agahbkmd-1,TMA00316,Sst,False,False,False,none
agbhiaad-1,TMA00316,Nonpeptidergic nociceptors,False,False,False,none
agbiohnn-1,TMA00316,CGRP-Gamma 2,False,False,False,none
agbkleeg-1,TMA00316,CGRP-Gamma 1,False,False,False,none
agbpblco-1,TMA00316,CGRP-Beta,False,False,False,none
agcaafkg-1,TMA00316,CGRP-Gamma 1,False,False,False,none
agcalcnn-1,TMA00316,TrpM8,False,False,False,none
agcblkad-1,TMA00316,Sst,False,False,False,none
agccddic-1,TMA00316,TrpM8,False,False,False,none
agcebedo-1,TMA00316,CGRP-Gamma 2,False,False,False,none
agcjhfhh-1,TMA00316,Nonpeptidergic nociceptors,False,False,False,none
agdcpfki-1,TMA00316,TrpM8,False,False,False,none
agdldbgj-1,TMA00316,CGRP-Beta,False,False,False,none
aghgljal-1,TMA00316,Nonpeptidergic nociceptors,False,False,False,none
aghnbacm-1,TMA00316,CGRP-Gamma 1,False,False,False,none
aghnekpl-1,TMA00316,CGRP-Gamma 1,False,False,False,none
aghpmgib-1,TMA00316,CGRP-Eta,False,False,False,none
agicclbj-1,TMA00316,CGRP-Gamma 2,False,False,False,none
agkkfpgd-1,TMA00316,Adelta-LTMR,False,False,False,none
agkkoank-1,TMA00316,CGRP-Epsilion,False,False,False,none
agkmedjc-1,TMA00316,TrpM8,False,False,False,none
agkoblmf-1,TMA00316,TrpM8,False,False,False,none
agkoplni-1,TMA00316,Nonpeptidergic nociceptors,False,False,False,none
agkpobim-1,TMA00316,CGRP-Gamma 1,False,False,False,none
agladpep-1,TMA00316,CGRP-Gamma 1,False,False,False,none
aglamkdk-1,TMA00316,CGRP-Epsilion,False,False,False,none
aglfgeck-1,TMA00316,CGRP-Gamma 1,False,False,False,none
aglfjlpd-1,TMA00316,CGRP-Gamma 1,False,False,False,none
aglolcei-1,TMA00316,TrpM8,False,False,False,none
aglpncnh-1,TMA00316,TrpM8,False,False,False,none
agmabbdm-1,TMA00316,C-LTMR,False,False,False,none
agmabpoa-1,TMA00316,TrpM8,False,False,False,none
agmeebgo-1,TMA00316,C-LTMR,False,False,False,none
agmgibok-1,TMA00316,CGRP-Eta,False,False,False,none
agmhhllk-1,TMA00316,Nonpeptidergic nociceptors,False,False,False,none
agmhpeoe-1,TMA00316,Nonpeptidergic nociceptors,False,False,False,none
agmkmldh-1,TMA00316,Adelta-LTMR,False,False,False,none
agmlpmpc-1,TMA00316,CGRP-Gamma 2,False,False,False,none
agnacgpd-1,TMA00316,CGRP-Gamma 1,False,False,False,none
agnbdefh-1,TMA00316,CGRP-Gamma 1,False,False,False,none
agnenook-1,TMA00316,C-LTMR,False,False,False,none
agnfflao-1,TMA00316,CGRP-Gamma 1,False,False,False,none
agngjajk-1,TMA00316,CGRP-Gamma 1,False,False,False,none
agnjkokf-1,TMA00316,CGRP-Gamma 1,False,False,False,none
agnkmdhb-1,TMA00316,TrpM8,False,False,False,none
agnmknal-1,TMA00316,Nonpeptidergic nociceptors,False,False,False,none
agnnafoa-1,TMA00316,Nonpeptidergic nociceptors,False,False,False,none
agoeheco-1,TMA00316,C-LTMR,False,False,False,none
agogkdij-1,TMA00316,CGRP-Eta,False,False,False,none
agoifpgd-1,TMA00316,CGRP-Eta,False,False,False,none
agoklale-1,TMA00316,CGRP-Gamma 2,False,False,False,none
agokmaon-1,TMA00316,Abeta-Field,True,False,False,EGFP_Seq1_hi
agomkgdm-1,TMA00316,Adelta-LTMR,False,False,False,none
agpbhdeg-1,TMA00316,CGRP-Gamma 2,False,False,False,none
agpekaao-1,TMA00316,Abeta-Field,False,False,False,none
agphcdgo-1,TMA00316,Abeta-Field,False,False,False,none
agphljjg-1,TMA00316,CGRP-Eta,False,False,False,none
agppllno-1,TMA00316,Proprioceptors,False,False,False,none
ahabicef-1,TMA00316,Abeta-RA-LTMR,False,False,False,none
ahadfped-1,TMA00316,Adelta-LTMR,False,False,False,none
ahahmelc-1,TMA00316,CGRP-Eta,False,False,False,none
ahajpkjf-1,TMA00316,CGRP-Gamma 2,False,False,False,none
ahambfpe-1,TMA00316,Nonpeptidergic nociceptors,False,False,False,none
ahaoofag-1,TMA00316,CGRP-Theta,False,False,False,none
ahbadafe-1,TMA00316,CGRP-Zeta,False,False,False,none
ahbaiada-1,TMA00316,Nonpeptidergic nociceptors,False,False,False,none
ahbfgicj-1,TMA00316,Nonpeptidergic nociceptors,False,False,False,none
ahbhpeed-1,TMA00316,CGRP-Epsilion,False,False,False,none
ahbjgacm-1,TMA00316,Proprioceptors,False,False,False,none
ahbkoaag-1,TMA00316,C-LTMR,False,False,False,none
ahbmgdki-1,TMA00316,C-LTMR,False,False,False,none
ahbmjpjj-1,TMA00316,CGRP-Gamma 1,False,False,False,none
ahboaadk-1,TMA00316,C-LTMR,False,False,False,none
ahbpmnjf-1,TMA00316,TrpM8,False,False,False,none
ahccigmg-1,TMA00316,CGRP-Zeta,False,False,False,none
ahcdddig-1,TMA00316,TrpM8,False,False,False,none
ahcdhcfb-1,TMA00316,CGRP-Gamma 2,False,False,False,none
ahcndmba-1,TMA00316,C-LTMR,False,False,False,none
