cell_id,sample_id,neuron_label,EGFP_Seq1_hi,dTomato_Seq2_hi,EGFP_dTomato_dual_hi,group
abhpgbkn-1,TMA00317,CGRP-Zeta,False,False,False,none
abigbhfa-1,TMA00317,Abeta-RA-LTMR,False,False,False,none
abiimgfh-1,TMA00317,Proprioceptors,False,False,False,none
abjeobfe-1,TMA00317,Abeta-RA-LTMR,False,False,False,none
abjghjce-1,TMA00317,Proprioceptors,False,False,False,none
abjiibgm-1,TMA00317,Proprioceptors,False,False,False,none
abkccfhe-1,TMA00317,Abeta-Field,False,False,False,none
abkggehk-1,TMA00317,Abeta-RA-LTMR,False,False,False,none
abkjbgol-1,TMA00317,Proprioceptors,False,False,False,none
abldfidd-1,TMA00317,CGRP-Theta,False,False,False,none
ablkpeig-1,TMA00317,Abeta-RA-LTMR,False,False,False,none
ablmdifk-1,TMA00317,Abeta-RA-LTMR,False,False,False,none
abmajhpf-1,TMA00317,Abeta-RA-LTMR,False,False,False,none
abmhdpbj-1,TMA00317,CGRP-Zeta,False,False,False,none
abmhjemo-1,TMA00317,Abeta-Field,False,False,False,none
abmifjcl-1,TMA00317,C-LTMR,False,False,False,none
abmkfake-1,TMA00317,Adelta-LTMR,False,False,False,none
abmlebfd-1,TMA00317,Abeta-Field,False,False,False,none
abmmdpbi-1,TMA00317,Abeta-RA-LTMR,False,False,False,none
abnbjjhl-1,TMA00317,C-LTMR,False,False,False,none
abnckjkm-1,TMA00317,TrpM8,False,False,False,none
abndfooi-1,TMA00317,Abeta-Field,False,False,False,none
abnghiln-1,TMA00317,Abeta-RA-LTMR,False,False,False,none
abnheecj-1,TMA00317,Abeta-RA-LTMR,False,False,False,none
abnjijgh-1,TMA00317,Abeta-RA-LTMR,False,False,False,none
abnmelab-1,TMA00317,Abeta-Field,False,False,False,none
abnmfogd-1,TMA00317,CGRP-Theta,False,False,False,none
aboidaaa-1,TMA00317,CGRP-Zeta,False,False,False,none
aboipall-1,TMA00317,Adelta-LTMR,False,False,False,none
abojccak-1,TMA00317,Adelta-LTMR,False,False,False,none
abookghb-1,TMA00317,Nonpeptidergic nociceptors,False,False,False,none
abooogao-1,TMA00317,CGRP-Theta,False,False,False,none
abopgkge-1,TMA00317,Proprioceptors,False,False,False,none
abophkid-1,TMA00317,Abeta-Field,False,False,False,none
abpaiobm-1,TMA00317,Abeta-RA-LTMR,False,False,False,none
abpdbekl-1,TMA00317,Abeta-RA-LTMR,False,False,False,none
abpdhinf-1,TMA00317,Nonpeptidergic nociceptors,False,False,False,none
abpeiefc-1,TMA00317,Nonpeptidergic nociceptors,False,False,False,none
abphafip-1,TMA00317,C-LTMR,False,False,False,none
abpjjakn-1,TMA00317,Abeta-Field,False,False,False,none
abpkdmbj-1,TMA00317,CGRP-Zeta,False,False,False,none
acacpdll-1,TMA00317,Nonpeptidergic nociceptors,False,False,False,none
acafdnii-1,TMA00317,C-LTMR,False,False,False,none
acanmigl-1,TMA00317,Nonpeptidergic nociceptors,False,False,False,none
acaoelej-1,TMA00317,CGRP-Theta,False,False,False,none
acapfpgc-1,TMA00317,CGRP-Alpha,False,False,False,none
acbcnapn-1,TMA00317,Adelta-LTMR,False,False,False,none
acbmghfe-1,TMA00317,CGRP-Gamma 1,False,False,False,none
acclhcii-1,TMA00317,Nonpeptidergic nociceptors,False,False,False,none
accpkeem-1,TMA00317,Proprioceptors,False,False,False,none
acdccobk-1,TMA00317,Proprioceptors,False,False,False,none
acdiijji-1,TMA00317,Nonpeptidergic nociceptors,False,False,False,none
acdkkecc-1,TMA00317,Proprioceptors,False,False,False,none
aceabdco-1,TMA00317,CGRP-Theta,False,False,False,none
aceajbke-1,TMA00317,Proprioceptors,False,False,False,none
aceaofkk-1,TMA00317,Abeta-RA-LTMR,False,False,False,none
aceebncg-1,TMA00317,TrpM8,False,False,False,none
aceeldhp-1,TMA00317,CGRP-Eta,False,False,False,none
acelbamn-1,TMA00317,Sst,False,False,False,none
acelohgj-1,TMA00317,Sst,False,False,False,none
acgbjeah-1,TMA00317,Nonpeptidergic nociceptors,False,False,False,none
acgicbfk-1,TMA00317,CGRP-Theta,False,False,False,none
acgiimke-1,TMA00317,CGRP-Zeta,False,False,False,none
acgjeank-1,TMA00317,TrpM8,False,False,False,none
acgmende-1,TMA00317,TrpM8,False,False,False,none
achefamd-1,TMA00317,Nonpeptidergic nociceptors,False,False,False,none
adahpcph-1,TMA00317,C-LTMR,False,False,False,none
adampccf-1,TMA00317,CGRP-Gamma 1,False,False,False,none
adaombol-1,TMA00317,Nonpeptidergic nociceptors,False,False,False,none
adbdffic-1,TMA00317,CGRP-Eta,False,False,False,none
adbdmmii-1,TMA00317,Sst,False,False,False,none
adbmjknl-1,TMA00317,CGRP-Gamma 1,False,False,False,none
adclojgn-1,TMA00317,CGRP-Alpha,False,False,False,none
addngnnk-1,TMA00317,Abeta-Field,False,False,False,none
adecolik-1,TMA00317,Adelta-LTMR,False,False,False,none
adeenbpi-1,TMA00317,Abeta-RA-LTMR,False,False,False,none
adehcncp-1,TMA00317,CGRP-Theta,False,False,False,none
adeodkdo-1,TMA00317,Abeta-Field,False,False,False,none
adepamja-1,TMA00317,Nonpeptidergic nociceptors,False,False,False,none
adfaalgi-1,TMA00317,Proprioceptors,False,False,False,none
adfekhmp-1,TMA00317,Abeta-RA-LTMR,False,False,False,none
adffmjlj-1,TMA00317,Abeta-RA-LTMR,False,False,False,none
adjckfnc-1,TMA00317,Nonpeptidergic nociceptors,False,False,False,none
adjfnnoi-1,TMA00317,CGRP-Zeta,False,False,False,none
adjgjcnm-1,TMA00317,CGRP-Theta,False,False,False,none
adjhaklh-1,TMA00317,Abeta-RA-LTMR,False,False,False,none
adjhhjkp-1,TMA00317,Proprioceptors,False,False,False,none
adjjoejo-1,TMA00317,Proprioceptors,False,False,False,none
adkdildk-1,TMA00317,Abeta-Field,False,False,False,none
adkpcaeh-1,TMA00317,Proprioceptors,False,False,False,none
adljdcji-1,TMA00317,Sst,False,False,False,none
admdhkjf-1,TMA00317,Abeta-Field,False,False,False,none
admdpmmf-1,TMA00317,Abeta-Field,False,False,False,none
admfaiea-1,TMA00317,Nonpeptidergic nociceptors,False,False,False,none
adncicfp-1,TMA00317,Proprioceptors,False,False,False,none
adncokda-1,TMA00317,CGRP-Alpha,False,False,False,none
adneikhb-1,TMA00317,CGRP-Eta,False,False,False,none
adobbgmp-1,TMA00317,Sst,False,False,False,none
adoiommd-1,TMA00317,Abeta-RA-LTMR,False,False,False,none
adombkac-1,TMA00317,Nonpeptidergic nociceptors,False,False,False,none
adpalkib-1,TMA00317,Abeta-Field,False,False,False,none
adpenhbm-1,TMA00317,TrpM8,False,False,False,none
adpfmcih-1,TMA00317,C-LTMR,False,False,False,none
adpkedfl-1,TMA00317,Abeta-Field,False,False,False,none
adpmcmpm-1,TMA00317,Nonpeptidergic nociceptors,False,False,False,none
adpmkdko-1,TMA00317,TrpM8,False,False,False,none
aeackogj-1,TMA00317,C-LTMR,False,False,False,none
aeafionn-1,TMA00317,Proprioceptors,False,False,False,none
aeaioolc-1,TMA00317,Abeta-RA-LTMR,False,False,False,none
aebbdpbl-1,TMA00317,Proprioceptors,False,False,False,none
aebdnlmo-1,TMA00317,Abeta-RA-LTMR,False,False,False,none
aebhlabg-1,TMA00317,Proprioceptors,False,False,False,none
aebjlmla-1,TMA00317,Abeta-Field,False,False,False,none
aecgmijg-1,TMA00317,Nonpeptidergic nociceptors,False,False,False,none
aeckijfi-1,TMA00317,TrpM8,False,False,False,none
aecmaeng-1,TMA00317,Proprioceptors,False,False,False,none
aecnoalk-1,TMA00317,Proprioceptors,False,False,False,none
aedekcnb-1,TMA00317,CGRP-Alpha,False,False,False,none
aedjcani-1,TMA00317,CGRP-Gamma 2,False,False,False,none
aeehejmc-1,TMA00317,Adelta-LTMR,False,False,False,none
aeeloffp-1,TMA00317,TrpM8,False,False,False,none
aeendjld-1,TMA00317,CGRP-Gamma 1,False,False,False,none
aeeohmdc-1,TMA00317,Nonpeptidergic nociceptors,False,False,False,none
aeeopojg-1,TMA00317,TrpM8,False,False,False,none
aefdgdfi-1,TMA00317,CGRP-Zeta,False,False,False,none
aegdkcpp-1,TMA00317,C-LTMR,False,False,False,none
aegfijoa-1,TMA00317,CGRP-Eta,False,False,False,none
aegfkeca-1,TMA00317,CGRP-Zeta,False,False,False,none
aegnleei-1,TMA00317,CGRP-Eta,False,False,False,none
aegpafgg-1,TMA00317,Abeta-RA-LTMR,False,False,False,none
aehcjamn-1,TMA00317,CGRP-Eta,False,False,False,none
aehhlabg-1,TMA00317,Abeta-RA-LTMR,False,False,False,none
aehmbjch-1,TMA00317,TrpM8,False,False,False,none
aehnmlbf-1,TMA00317,Adelta-LTMR,False,False,False,none
aeibgmod-1,TMA00317,CGRP-Gamma 1,False,False,False,none
aeidpndl-1,TMA00317,Abeta-RA-LTMR,False,False,False,none
aeiefghl-1,TMA00317,CGRP-Gamma 1,False,False,False,none
aeimflid-1,TMA00317,C-LTMR,False,False,False,none
aeipacka-1,TMA00317,C-LTMR,False,False,False,none
aejckpld-1,TMA00317,Nonpeptidergic nociceptors,False,False,False,none
aejggfnf-1,TMA00317,CGRP-Eta,False,False,False,none
aejijicd-1,TMA00317,CGRP-Theta,False,False,False,none
aejkbcmo-1,TMA00317,CGRP-Eta,False,False,False,none
aejledfl-1,TMA00317,Sst,False,False,False,none
aekbmakc-1,TMA00317,C-LTMR,False,False,False,none
aekddlbp-1,TMA00317,Nonpeptidergic nociceptors,False,False,False,none
aekdeiok-1,TMA00317,Nonpeptidergic nociceptors,False,False,False,none
aekffinp-1,TMA00317,CGRP-Gamma 1,False,False,False,none
aekhmhef-1,TMA00317,CGRP-Gamma 1,False,False,False,none
aekjcpjl-1,TMA00317,CGRP-Eta,False,False,False,none
aekpihli-1,TMA00317,C-LTMR,False,False,False,none
aelefnhc-1,TMA00317,CGRP-Eta,False,False,False,none
aelepdnf-1,TMA00317,Sst,False,False,False,none
aelfclob-1,TMA00317,C-LTMR,False,False,False,none
aeliooom-1,TMA00317,CGRP-Epsilion,False,False,False,none
aeljbolb-1,TMA00317,TrpM8,False,False,False,none
aelkclbj-1,TMA00317,CGRP-Alpha,False,False,False,none
aelkidkp-1,TMA00317,C-LTMR,False,False,False,none
aelodfjc-1,TMA00317,CGRP-Alpha,False,False,False,none
aelolein-1,TMA00317,Nonpeptidergic nociceptors,False,False,False,none
aelpfoih-1,TMA00317,C-LTMR,False,False,False,none
aemencbo-1,TMA00317,Abeta-RA-LTMR,False,False,False,none
aemgkdhk-1,TMA00317,Abeta-RA-LTMR,False,False,False,none
aemhlemb-1,TMA00317,CGRP-Theta,False,False,False,none
aemnllaj-1,TMA00317,Nonpeptidergic nociceptors,False,False,False,none
aencdafc-1,TMA00317,Nonpeptidergic nociceptors,False,False,False,none
aengefam-1,TMA00317,CGRP-Eta,False,False,False,none
aenhnlfh-1,TMA00317,Adelta-LTMR,False,False,False,none
aeniepfl-1,TMA00317,CGRP-Epsilion,False,False,False,none
aeoajhmk-1,TMA00317,Nonpeptidergic nociceptors,False,False,False,none
aeocljbl-1,TMA00317,Nonpeptidergic nociceptors,False,False,False,none
aeoedlpo-1,TMA00317,C-LTMR,False,False,False,none
aeohmbho-1,TMA00317,CGRP-Gamma 1,False,False,False,none
aeojfcde-1,TMA00317,CGRP-Eta,False,False,False,none
aeologfl-1,TMA00317,CGRP-Alpha,False,False,False,none
aeomacfa-1,TMA00317,CGRP-Epsilion,False,False,False,none
aepdijfj-1,TMA00317,Nonpeptidergic nociceptors,False,False,False,none
aepecbch-1,TMA00317,C-LTMR,False,False,False,none
aepeoaim-1,TMA00317,Nonpeptidergic nociceptors,False,False,False,none
aepmonhn-1,TMA00317,C-LTMR,False,False,False,none
aepphkpg-1,TMA00317,CGRP-Zeta,False,False,False,none
aepphpjd-1,TMA00317,Sst,False,False,False,none
afaabfgp-1,TMA00317,Abeta-Field,False,False,False,none
afacopfi-1,TMA00317,Nonpeptidergic nociceptors,False,False,False,none
afajokhl-1,TMA00317,CGRP-Theta,False,False,False,none
afandkhi-1,TMA00317,TrpM8,False,False,False,none
afbaghci-1,TMA00317,TrpM8,False,False,False,none
afbbhdgg-1,TMA00317,CGRP-Eta,False,False,False,none
afbceakb-1,TMA00317,Abeta-Field,False,False,False,none
afbdkpjg-1,TMA00317,CGRP-Alpha,False,False,False,none
afbijbkh-1,TMA00317,Nonpeptidergic nociceptors,False,False,False,none
afbijlec-1,TMA00317,Nonpeptidergic nociceptors,False,False,False,none
afbikkje-1,TMA00317,CGRP-Eta,False,False,False,none
afbjikjl-1,TMA00317,CGRP-Alpha,False,False,False,none
afbnehij-1,TMA00317,Nonpeptidergic nociceptors,False,False,False,none
afboafoc-1,TMA00317,CGRP-Eta,False,False,False,none
afccbngd-1,TMA00317,CGRP-Gamma 1,False,False,False,none
afcddbgj-1,TMA00317,Sst,False,False,False,none
afcfiahl-1,TMA00317,Abeta-Field,False,False,False,none
afdakolg-1,TMA00317,CGRP-Eta,False,False,False,none
afdbagan-1,TMA00317,Proprioceptors,False,False,False,none
afdgndma-1,TMA00317,CGRP-Zeta,False,False,False,none
afdichmd-1,TMA00317,C-LTMR,False,False,False,none
afdipgpj-1,TMA00317,C-LTMR,False,False,False,none
afdjoimm-1,TMA00317,Nonpeptidergic nociceptors,False,False,False,none
afefplgh-1,TMA00317,Abeta-RA-LTMR,False,False,False,none
afehaeec-1,TMA00317,C-LTMR,False,False,False,none
afekfnpl-1,TMA00317,CGRP-Eta,False,False,False,none
afemciho-1,TMA00317,Proprioceptors,False,False,False,none
afepeojf-1,TMA00317,TrpM8,False,False,False,none
affbfbpk-1,TMA00317,TrpM8,False,False,False,none
affbkpje-1,TMA00317,TrpM8,False,False,False,none
affdflkm-1,TMA00317,Nonpeptidergic nociceptors,False,False,False,none
affdhmbm-1,TMA00317,C-LTMR,False,False,False,none
affemklg-1,TMA00317,CGRP-Eta,False,False,False,none
affifcbn-1,TMA00317,CGRP-Eta,False,False,False,none
affiooii-1,TMA00317,Nonpeptidergic nociceptors,False,False,False,none
affjgnnj-1,TMA00317,CGRP-Eta,False,False,False,none
afgklojn-1,TMA00317,Nonpeptidergic nociceptors,False,False,False,none
afgppkoc-1,TMA00317,C-LTMR,False,False,False,none
afhbdpkd-1,TMA00317,Abeta-RA-LTMR,False,False,False,none
afheobnn-1,TMA00317,Nonpeptidergic nociceptors,False,False,False,none
afhffjao-1,TMA00317,Nonpeptidergic nociceptors,False,False,False,none
afhgkmil-1,TMA00317,Nonpeptidergic nociceptors,False,False,False,none
afhmanff-1,TMA00317,CGRP-Eta,False,False,False,none
afibgbha-1,TMA00317,Proprioceptors,False,False,False,none
afichfdh-1,TMA00317,Abeta-Field,False,False,False,none
afjcpiib-1,TMA00317,CGRP-Eta,False,False,False,none
afjepgef-1,TMA00317,Proprioceptors,False,False,False,none
afjmijbc-1,TMA00317,CGRP-Alpha,False,False,False,none
afjnhphd-1,TMA00317,Nonpeptidergic nociceptors,False,False,False,none
afjomojl-1,TMA00317,CGRP-Zeta,False,False,False,none
afkaijkb-1,TMA00317,Proprioceptors,False,False,False,none
afkfiloa-1,TMA00317,Nonpeptidergic nociceptors,False,False,False,none
afkhcalj-1,TMA00317,Adelta-LTMR,False,False,False,none
afknmdef-1,TMA00317,Nonpeptidergic nociceptors,False,False,False,none
afkobjia-1,TMA00317,Proprioceptors,False,False,False,none
aflbngff-1,TMA00317,Proprioceptors,False,False,False,none
aflgiobm-1,TMA00317,CGRP-Eta,False,False,False,none
aflhkkbn-1,TMA00317,Abeta-RA-LTMR,False,False,False,none
aflihooh-1,TMA00317,CGRP-Eta,False,False,False,none
afmcaneg-1,TMA00317,Proprioceptors,False,False,False,none
afmdckbb-1,TMA00317,Abeta-RA-LTMR,False,False,False,none
afmihnll-1,TMA00317,Proprioceptors,False,False,False,none
afmpaejl-1,TMA00317,Proprioceptors,False,False,False,none
afmpghbl-1,TMA00317,Nonpeptidergic nociceptors,False,False,False,none
afnaphbp-1,TMA00317,CGRP-Eta,False,False,False,none
afnbipga-1,TMA00317,Nonpeptidergic nociceptors,False,False,False,none
afncegoa-1,TMA00317,Abeta-Field,False,False,False,none
afndajdp-1,TMA00317,CGRP-Theta,False,False,False,none
afngkjof-1,TMA00317,Proprioceptors,False,False,False,none
afnjkhbl-1,TMA00317,Nonpeptidergic nociceptors,False,False,False,none
afnonjjp-1,TMA00317,TrpM8,False,False,False,none
afoaecib-1,TMA00317,CGRP-Theta,False,False,False,none
afodjife-1,TMA00317,Nonpeptidergic nociceptors,False,False,False,none
afojoedg-1,TMA00317,Nonpeptidergic nociceptors,False,False,False,none
afokedmf-1,TMA00317,Nonpeptidergic nociceptors,False,False,False,none
afpabmjh-1,TMA00317,CGRP-Eta,False,False,False,none
afpadgek-1,TMA00317,C-LTMR,False,False,False,none
afpbmelb-1,TMA00317,CGRP-Eta,False,False,False,none
afpcofcd-1,TMA00317,CGRP-Eta,False,False,False,none
afpehbcl-1,TMA00317,CGRP-Eta,False,False,False,none
afpjanfj-1,TMA00317,CGRP-Alpha,False,False,False,none
afppdagh-1,TMA00317,Nonpeptidergic nociceptors,False,False,False,none
afppdmbi-1,TMA00317,Nonpeptidergic nociceptors,False,False,False,none
agaadlgj-1,TMA00317,Nonpeptidergic nociceptors,False,False,False,none
agafadab-1,TMA00317,Nonpeptidergic nociceptors,True,False,False,EGFP_Seq1_hi
agahnjnn-1,TMA00317,C-LTMR,False,False,False,none
agaljmpl-1,TMA00317,C-LTMR,False,False,False,none
agaocbal-1,TMA00317,Proprioceptors,False,False,False,none
agaocfnk-1,TMA00317,TrpM8,False,False,False,none
agbhbmld-1,TMA00317,Nonpeptidergic nociceptors,False,False,False,none
agbldgnm-1,TMA00317,Abeta-Field,False,False,False,none
agcajakm-1,TMA00317,CGRP-Epsilion,False,False,False,none
agcdccod-1,TMA00317,Adelta-LTMR,False,False,False,none
agcegjma-1,TMA00317,CGRP-Alpha,False,False,False,none
agdapbjm-1,TMA00317,TrpM8,False,False,False,none
agdjhnlh-1,TMA00317,Nonpeptidergic nociceptors,False,False,False,none
agdpghmc-1,TMA00317,Nonpeptidergic nociceptors,False,False,False,none
ageclada-1,TMA00317,CGRP-Gamma 1,False,False,False,none
ageiddff-1,TMA00317,CGRP-Zeta,False,False,False,none
agepjncp-1,TMA00317,Nonpeptidergic nociceptors,False,False,False,none
agfaiogh-1,TMA00317,CGRP-Epsilion,False,False,False,none
agfbidhp-1,TMA00317,CGRP-Eta,False,False,False,none
agfdkojk-1,TMA00317,TrpM8,False,False,False,none
agfhjphm-1,TMA00317,Nonpeptidergic nociceptors,False,False,False,none
aggakobd-1,TMA00317,CGRP-Theta,False,False,False,none
aggbincn-1,TMA00317,Nonpeptidergic nociceptors,False,False,False,none
aggblame-1,TMA00317,Nonpeptidergic nociceptors,False,False,False,none
aggbmdfd-1,TMA00317,Adelta-LTMR,False,False,False,none
aggjjlkn-1,TMA00317,Proprioceptors,False,False,False,none
aggmbogf-1,TMA00317,CGRP-Eta,False,False,False,none
aggmkbno-1,TMA00317,CGRP-Eta,False,False,False,none
aggpfgid-1,TMA00317,TrpM8,False,False,False,none
aghkigkh-1,TMA00317,Proprioceptors,False,False,False,none
agjbloec-1,TMA00317,Abeta-RA-LTMR,False,False,False,none
agjhhkae-1,TMA00317,Sst,False,False,False,none
agjnefea-1,TMA00317,CGRP-Eta,False,False,False,none
agjnopck-1,TMA00317,CGRP-Eta,False,False,False,none
agkefmbe-1,TMA00317,C-LTMR,False,False,False,none
agkiapik-1,TMA00317,CGRP-Alpha,False,False,False,none
agkjhogm-1,TMA00317,C-LTMR,False,False,False,none
agkjpolf-1,TMA00317,Abeta-Field,False,False,False,none
agkpglap-1,TMA00317,TrpM8,False,False,False,none
aglcklal-1,TMA00317,Proprioceptors,False,False,False,none
aglhngke-1,TMA00317,Nonpeptidergic nociceptors,False,False,False,none
agmdifcn-1,TMA00317,Nonpeptidergic nociceptors,False,False,False,none
agmfgden-1,TMA00317,CGRP-Theta,False,False,False,none
agmhibca-1,TMA00317,Nonpeptidergic nociceptors,False,False,False,none
agnkdgaj-1,TMA00317,C-LTMR,False,False,False,none
agnmbige-1,TMA00317,Proprioceptors,False,False,False,none
agnpncfk-1,TMA00317,CGRP-Alpha,False,False,False,none
agohngnh-1,TMA00317,CGRP-Eta,False,False,False,none
agokifin-1,TMA00317,Proprioceptors,False,False,False,none
agpaknde-1,TMA00317,Abeta-RA-LTMR,False,False,False,none
agpcfnnm-1,TMA00317,Proprioceptors,False,False,False,none
agpdinkf-1,TMA00317,TrpM8,False,False,False,none
agpehepg-1,TMA00317,CGRP-Zeta,False,False,False,none
agpgcjoe-1,TMA00317,CGRP-Eta,False,False,False,none
agphhmcf-1,TMA00317,C-LTMR,False,False,False,none
agphnpcf-1,TMA00317,Nonpeptidergic nociceptors,False,False,False,none
agpnloja-1,TMA00317,TrpM8,False,False,False,none
ahaalddi-1,TMA00317,Nonpeptidergic nociceptors,False,False,False,none
ahafaonp-1,TMA00317,TrpM8,False,False,False,none
ahafapja-1,TMA00317,CGRP-Theta,False,False,False,none
ahafokeh-1,TMA00317,CGRP-Alpha,False,False,False,none
ahalagkg-1,TMA00317,C-LTMR,False,False,False,none
ahalifbe-1,TMA00317,TrpM8,False,False,False,none
ahbiijih-1,TMA00317,CGRP-Alpha,False,False,False,none
ahbkadkl-1,TMA00317,TrpM8,False,False,False,none
ahbldhpg-1,TMA00317,Nonpeptidergic nociceptors,False,False,False,none
ahccihad-1,TMA00317,TrpM8,False,False,False,none
ahccpjcc-1,TMA00317,TrpM8,False,False,False,none
ahcdcebo-1,TMA00317,CGRP-Zeta,False,False,False,none
ahcefhek-1,TMA00317,CGRP-Zeta,False,False,False,none
ahcfblkn-1,TMA00317,TrpM8,False,False,False,none
ahcfohin-1,TMA00317,CGRP-Zeta,False,False,False,none
ahclkjme-1,TMA00317,CGRP-Epsilion,False,False,False,none
ahcpkaoc-1,TMA00317,TrpM8,False,False,False,none
ahdikpjj-1,TMA00317,Nonpeptidergic nociceptors,False,False,False,none
ahdliiab-1,TMA00317,C-LTMR,False,False,False,none
ahdnhgff-1,TMA00317,Sst,False,False,False,none
ahdnjbdn-1,TMA00317,Sst,False,False,False,none
ahdoejei-1,TMA00317,C-LTMR,False,False,False,none
ahdonjln-1,TMA00317,TrpM8,False,False,False,none
ahdpgfdb-1,TMA00317,CGRP-Alpha,False,False,False,none
ahdpkaai-1,TMA00317,TrpM8,False,False,False,none
aheannlo-1,TMA00317,TrpM8,False,False,False,none
ahemchpm-1,TMA00317,Sst,False,False,False,none
ahepmokh-1,TMA00317,CGRP-Gamma 1,False,False,False,none
ahfapmml-1,TMA00317,C-LTMR,False,False,False,none
ahfbjbpa-1,TMA00317,C-LTMR,False,False,False,none
ahffbhpa-1,TMA00317,C-LTMR,False,False,False,none
ahfgcolk-1,TMA00317,CGRP-Zeta,False,False,False,none
ahfphfij-1,TMA00317,CGRP-Alpha,False,False,False,none
ahgamgma-1,TMA00317,C-LTMR,False,False,False,none
ahgbconh-1,TMA00317,Nonpeptidergic nociceptors,False,False,False,none
ahgcaaaf-1,TMA00317,Nonpeptidergic nociceptors,False,False,False,none
ahgfpfkm-1,TMA00317,C-LTMR,False,False,False,none
ahginhdi-1,TMA00317,TrpM8,False,False,False,none
ahglcmnc-1,TMA00317,TrpM8,False,False,False,none
ahglmdfm-1,TMA00317,CGRP-Eta,False,False,False,none
ahgmkcfk-1,TMA00317,CGRP-Eta,False,False,False,none
ahhackpb-1,TMA00317,CGRP-Gamma 1,False,False,False,none
ahhchebi-1,TMA00317,TrpM8,False,False,False,none
ahhfhhhh-1,TMA00317,TrpM8,False,False,False,none
