cell_id,sample_id,neuron_label,EGFP_Seq1_hi,dTomato_Seq2_hi,EGFP_dTomato_dual_hi,group
goecjhnh-1,TMA00315,CGRP-Gamma 1,False,False,False,CGRP-Gamma 1
goedbdbm-1,TMA00315,CGRP-Gamma 1,False,False,False,CGRP-Gamma 1
goeembah-1,TMA00315,CGRP-Gamma 1,False,False,False,CGRP-Gamma 1
goeifofn-1,TMA00315,Adelta-LTMR,False,False,False,Adelta-LTMR
goeojoip-1,TMA00315,Adelta-LTMR,False,False,False,Adelta-LTMR
gofbdnld-1,TMA00315,CGRP-Alpha,False,False,False,CGRP-Alpha
gofdoekb-1,TMA00315,CGRP-Gamma 1,False,False,False,CGRP-Gamma 1
gofmjopg-1,TMA00315,CGRP-Eta,False,False,False,CGRP-Eta
gofncnah-1,TMA00315,C-LTMR,False,False,False,C-LTMR
gofokekg-1,TMA00315,CGRP-Gamma 1,False,False,False,CGRP-Gamma 1
gogahafj-1,TMA00315,Abeta-Field,False,False,False,Abeta-Field
gogjmfmj-1,TMA00315,CGRP-Gamma 1,False,False,False,CGRP-Gamma 1
gogkaind-1,TMA00315,CGRP-Gamma 1,False,False,False,CGRP-Gamma 1
gogkfaio-1,TMA00315,Nonpeptidergic nociceptors,False,False,False,Nonpeptidergic nociceptors
gohbhaeb-1,TMA00315,Nonpeptidergic nociceptors,False,False,False,Nonpeptidergic nociceptors
gohknffk-1,TMA00315,CGRP-Eta,False,False,False,CGRP-Eta
gohmohkp-1,TMA00315,CGRP-Gamma 1,False,False,False,CGRP-Gamma 1
gohnlnco-1,TMA00315,CGRP-Gamma 1,False,False,False,CGRP-Gamma 1
gohpghjp-1,TMA00315,C-LTMR,False,False,False,C-LTMR
gohpoooa-1,TMA00315,C-LTMR,False,False,False,C-LTMR
goigoghe-1,TMA00315,Abeta-Field,False,False,False,Abeta-Field
goingdil-1,TMA00315,Abeta-RA-LTMR,False,False,False,Abeta-RA-LTMR
gojdemlc-1,TMA00315,Proprioceptors,False,False,False,Proprioceptors
gojhcbkb-1,TMA00315,CGRP-Eta,False,False,False,CGRP-Eta
gojiaclg-1,TMA00315,CGRP-Gamma 1,False,False,False,CGRP-Gamma 1
gojjplil-1,TMA00315,CGRP-Gamma 1,False,False,False,CGRP-Gamma 1
gojpjjjk-1,TMA00315,Nonpeptidergic nociceptors,False,False,False,Nonpeptidergic nociceptors
gokcedhf-1,TMA00315,CGRP-Zeta,False,False,False,CGRP-Zeta
gokdgkci-1,TMA00315,CGRP-Zeta,False,False,False,CGRP-Zeta
gokopenn-1,TMA00315,CGRP-Eta,False,False,False,CGRP-Eta
golaflag-1,TMA00315,Nonpeptidergic nociceptors,False,False,False,Nonpeptidergic nociceptors
golamlal-1,TMA00315,Abeta-Field,False,False,False,Abeta-Field
goldadoj-1,TMA00315,Nonpeptidergic nociceptors,False,False,False,Nonpeptidergic nociceptors
goldhfbb-1,TMA00315,Nonpeptidergic nociceptors,False,False,False,Nonpeptidergic nociceptors
golecmpb-1,TMA00315,CGRP-Epsilion,False,False,False,CGRP-Epsilion
golnmcjh-1,TMA00315,CGRP-Alpha,False,False,False,CGRP-Alpha
golplmgg-1,TMA00315,CGRP-Gamma 1,False,False,False,CGRP-Gamma 1
golppjlh-1,TMA00315,Nonpeptidergic nociceptors,False,False,False,Nonpeptidergic nociceptors
gomgpejf-1,TMA00315,CGRP-Eta,False,False,False,CGRP-Eta
gomioglh-1,TMA00315,CGRP-Eta,False,False,False,CGRP-Eta
gompoiik-1,TMA00315,CGRP-Gamma 1,False,False,False,CGRP-Gamma 1
gondcahk-1,TMA00315,CGRP-Gamma 1,False,False,False,CGRP-Gamma 1
gonhfeeb-1,TMA00315,CGRP-Gamma 1,False,False,False,CGRP-Gamma 1
gonhjcba-1,TMA00315,CGRP-Eta,False,False,False,CGRP-Eta
gonhlgej-1,TMA00315,CGRP-Eta,False,False,False,CGRP-Eta
gonhmidn-1,TMA00315,Nonpeptidergic nociceptors,False,False,False,Nonpeptidergic nociceptors
gonjahli-1,TMA00315,CGRP-Gamma 1,False,False,False,CGRP-Gamma 1
gonkjdgn-1,TMA00315,CGRP-Gamma 2,False,False,False,CGRP-Gamma 2
gonpoecp-1,TMA00315,CGRP-Zeta,False,False,False,CGRP-Zeta
gooalfmk-1,TMA00315,TrpM8,False,False,False,TrpM8
gooepjjd-1,TMA00315,CGRP-Zeta,False,False,False,CGRP-Zeta
goomlnai-1,TMA00315,TrpM8,False,False,False,TrpM8
goonljji-1,TMA00315,CGRP-Alpha,False,False,False,CGRP-Alpha
goopmgkp-1,TMA00315,Proprioceptors,False,False,False,Proprioceptors
gopabbag-1,TMA00315,Abeta-Field,False,False,False,Abeta-Field
gopblnad-1,TMA00315,CGRP-Alpha,False,False,False,CGRP-Alpha
gopceila-1,TMA00315,Abeta-Field,False,False,False,Abeta-Field
gopiimkh-1,TMA00315,CGRP-Theta,False,False,False,CGRP-Theta
gopjdchc-1,TMA00315,CGRP-Gamma 1,False,False,False,CGRP-Gamma 1
gopmopjl-1,TMA00315,CGRP-Gamma 1,False,False,False,CGRP-Gamma 1
gpacknlp-1,TMA00315,CGRP-Gamma 1,False,False,False,CGRP-Gamma 1
gpakeplm-1,TMA00315,CGRP-Beta,False,False,False,CGRP-Beta
gpalcnih-1,TMA00315,CGRP-Gamma 1,False,False,False,CGRP-Gamma 1
gpefkfig-1,TMA00315,TrpM8,False,False,False,TrpM8
gpemdlcc-1,TMA00315,Abeta-Field,False,False,False,Abeta-Field
gpeoomoh-1,TMA00315,TrpM8,False,False,False,TrpM8
gpfbpcfk-1,TMA00315,CGRP-Beta,False,False,False,CGRP-Beta
gpfdccne-1,TMA00315,CGRP-Alpha,False,False,False,CGRP-Alpha
gpfjonba-1,TMA00315,CGRP-Eta,False,False,False,CGRP-Eta
gpgaojfg-1,TMA00315,Nonpeptidergic nociceptors,False,False,False,Nonpeptidergic nociceptors
gphamkpb-1,TMA00315,CGRP-Eta,False,False,False,CGRP-Eta
gphmeifk-1,TMA00315,CGRP-Eta,False,False,False,CGRP-Eta
gphmicnn-1,TMA00315,CGRP-Eta,False,False,False,CGRP-Eta
gphoipol-1,TMA00315,CGRP-Eta,False,False,False,CGRP-Eta
gpidelpf-1,TMA00315,CGRP-Eta,False,False,False,CGRP-Eta
gpiegema-1,TMA00315,CGRP-Gamma 2,False,False,False,CGRP-Gamma 2
gpieloip-1,TMA00315,CGRP-Eta,False,False,False,CGRP-Eta
gpifcpda-1,TMA00315,CGRP-Gamma 1,False,False,False,CGRP-Gamma 1
gpilfdek-1,TMA00315,CGRP-Gamma 2,False,False,False,CGRP-Gamma 2
gpipiodg-1,TMA00315,CGRP-Eta,False,False,False,CGRP-Eta
gpjfhmgo-1,TMA00315,CGRP-Gamma 1,False,True,False,CGRP-Gamma 1
gpjhkfee-1,TMA00315,CGRP-Eta,False,False,False,CGRP-Eta
gpjoijcj-1,TMA00315,Abeta-Field,False,False,False,Abeta-Field
gpkahfhn-1,TMA00315,CGRP-Gamma 1,False,True,False,CGRP-Gamma 1
gpkimdmp-1,TMA00315,CGRP-Gamma 1,False,False,False,CGRP-Gamma 1
gpnhhhjk-1,TMA00315,CGRP-Gamma 1,False,False,False,CGRP-Gamma 1
gpnjcjpo-1,TMA00315,CGRP-Gamma 1,False,False,False,CGRP-Gamma 1
gpnmkbja-1,TMA00315,CGRP-Gamma 1,False,False,False,CGRP-Gamma 1
gpolefmo-1,TMA00315,Sst,False,False,False,Sst
gpopdajj-1,TMA00315,CGRP-Gamma 1,False,False,False,CGRP-Gamma 1
gppandlp-1,TMA00315,CGRP-Gamma 2,False,False,False,CGRP-Gamma 2
gppbkolo-1,TMA00315,CGRP-Gamma 1,False,False,False,CGRP-Gamma 1
gppcmpfe-1,TMA00315,CGRP-Eta,False,False,False,CGRP-Eta
gppdpkbc-1,TMA00315,CGRP-Gamma 2,False,False,False,CGRP-Gamma 2
gppfamcn-1,TMA00315,CGRP-Gamma 1,False,False,False,CGRP-Gamma 1
gpphjfjo-1,TMA00315,CGRP-Eta,False,False,False,CGRP-Eta
gppodbge-1,TMA00315,CGRP-Gamma 1,False,False,False,CGRP-Gamma 1
haaaecja-1,TMA00315,Nonpeptidergic nociceptors,False,False,False,Nonpeptidergic nociceptors
haaagapp-1,TMA00315,Nonpeptidergic nociceptors,False,False,False,Nonpeptidergic nociceptors
haajenif-1,TMA00315,Nonpeptidergic nociceptors,False,False,False,Nonpeptidergic nociceptors
haajmgja-1,TMA00315,Nonpeptidergic nociceptors,False,False,False,Nonpeptidergic nociceptors
habbdmal-1,TMA00315,Nonpeptidergic nociceptors,False,False,False,Nonpeptidergic nociceptors
habbmemf-1,TMA00315,Abeta-Field,False,False,False,Abeta-Field
habdpeob-1,TMA00315,Proprioceptors,False,False,False,Proprioceptors
habgjeki-1,TMA00315,CGRP-Gamma 1,False,False,False,CGRP-Gamma 1
habpcbol-1,TMA00315,CGRP-Theta,False,False,False,CGRP-Theta
hacbdpgl-1,TMA00315,CGRP-Gamma 1,False,False,False,CGRP-Gamma 1
haccaigo-1,TMA00315,Abeta-Field,False,False,False,Abeta-Field
haccddjm-1,TMA00315,CGRP-Gamma 1,False,False,False,CGRP-Gamma 1
hacdjfmm-1,TMA00315,CGRP-Alpha,False,False,False,CGRP-Alpha
hackafnc-1,TMA00315,Sst,False,False,False,Sst
haconcfh-1,TMA00315,CGRP-Gamma 1,False,False,False,CGRP-Gamma 1
hadelblg-1,TMA00315,CGRP-Theta,False,False,False,CGRP-Theta
hadgnnih-1,TMA00315,CGRP-Gamma 1,False,False,False,CGRP-Gamma 1
hadgnpon-1,TMA00315,CGRP-Gamma 1,False,False,False,CGRP-Gamma 1
hadmeiod-1,TMA00315,CGRP-Gamma 1,False,False,False,CGRP-Gamma 1
haecedfk-1,TMA00315,CGRP-Epsilion,False,False,False,CGRP-Epsilion
