cell_id,sample_id,neuron_label,EGFP_Seq1_hi,dTomato_Seq2_hi,EGFP_dTomato_dual_hi,group
abojncpb-1,TMA00315,Sst,False,False,False,none
aboknogo-1,TMA00315,Nonpeptidergic nociceptors,False,False,False,none
aboofpji-1,TMA00315,CGRP-Eta,False,False,False,none
abpbghmh-1,TMA00315,TrpM8,False,False,False,none
abphieaa-1,TMA00315,CGRP-Zeta,False,False,False,none
acalcokl-1,TMA00315,CGRP-Beta,False,False,False,none
acapfjlp-1,TMA00315,CGRP-Theta,False,False,False,none
acbfghno-1,TMA00315,CGRP-Gamma 1,False,False,False,none
acbgppie-1,TMA00315,CGRP-Zeta,False,False,False,none
acbhgpih-1,TMA00315,CGRP-Gamma 1,False,False,False,none
acbinldn-1,TMA00315,CGRP-Gamma 1,False,False,False,none
acbkcblp-1,TMA00315,Nonpeptidergic nociceptors,False,False,False,none
acbmekig-1,TMA00315,CGRP-Gamma 2,False,False,False,none
acbmhfao-1,TMA00315,Abeta-RA-LTMR,False,False,False,none
acbngklf-1,TMA00315,Nonpeptidergic nociceptors,False,False,False,none
acbplcma-1,TMA00315,C-LTMR,False,False,False,none
accdkfme-1,TMA00315,Abeta-Field,False,False,False,none
accgndek-1,TMA00315,TrpM8,False,False,False,none
accmejgi-1,TMA00315,TrpM8,False,False,False,none
accmlggk-1,TMA00315,CGRP-Theta,False,False,False,none
accocjmd-1,TMA00315,C-LTMR,False,False,False,none
accpghdp-1,TMA00315,C-LTMR,False,False,False,none
acdbgpna-1,TMA00315,CGRP-Eta,False,False,False,none
acdefeao-1,TMA00315,Abeta-Field,False,False,False,none
acdeooof-1,TMA00315,Nonpeptidergic nociceptors,False,False,False,none
acdfbgco-1,TMA00315,CGRP-Gamma 1,False,False,False,none
acdfiadj-1,TMA00315,C-LTMR,False,False,False,none
acdgodki-1,TMA00315,CGRP-Alpha,False,False,False,none
acdkeljb-1,TMA00315,Nonpeptidergic nociceptors,False,False,False,none
acedabbh-1,TMA00315,Nonpeptidergic nociceptors,False,False,False,none
acedlbda-1,TMA00315,Proprioceptors,False,False,False,none
acegnbci-1,TMA00315,CGRP-Zeta,False,False,False,none
acehfloa-1,TMA00315,TrpM8,False,False,False,none
acekcmjp-1,TMA00315,Nonpeptidergic nociceptors,False,False,False,none
acfdcglh-1,TMA00315,Nonpeptidergic nociceptors,False,False,False,none
acfffahh-1,TMA00315,CGRP-Eta,False,False,False,none
acgbmald-1,TMA00315,CGRP-Beta,False,False,False,none
acgimhmm-1,TMA00315,Abeta-Field,False,False,False,none
acglndmd-1,TMA00315,CGRP-Eta,False,False,False,none
achefbgp-1,TMA00315,TrpM8,False,False,False,none
achgglog-1,TMA00315,TrpM8,False,False,False,none
achikchp-1,TMA00315,CGRP-Epsilion,False,False,False,none
achiopgb-1,TMA00315,Abeta-Field,False,False,False,none
achncdmi-1,TMA00315,CGRP-Gamma 1,False,False,False,none
achnolbc-1,TMA00315,C-LTMR,False,False,False,none
achojdke-1,TMA00315,CGRP-Gamma 1,False,False,False,none
aciafikk-1,TMA00315,CGRP-Beta,False,False,False,none
acialdni-1,TMA00315,Nonpeptidergic nociceptors,False,False,False,none
aciapdih-1,TMA00315,TrpM8,False,False,False,none
acidhfbn-1,TMA00315,Proprioceptors,False,False,False,none
acifdobl-1,TMA00315,CGRP-Alpha,False,False,False,none
acigmhcg-1,TMA00315,CGRP-Beta,False,False,False,none
acikfibh-1,TMA00315,C-LTMR,False,False,False,none
acilepja-1,TMA00315,Proprioceptors,False,False,False,none
acimdjen-1,TMA00315,Abeta-RA-LTMR,False,False,False,none
acjindph-1,TMA00315,Proprioceptors,False,False,False,none
acjkbifc-1,TMA00315,CGRP-Gamma 1,False,False,False,none
acjlagla-1,TMA00315,Nonpeptidergic nociceptors,False,False,False,none
ackkeejp-1,TMA00315,Abeta-Field,False,False,False,none
acknjenb-1,TMA00315,Nonpeptidergic nociceptors,False,False,False,none
aclmdcnc-1,TMA00315,Abeta-RA-LTMR,False,False,False,none
acmcmmad-1,TMA00315,Abeta-Field,False,False,False,none
acmhalgn-1,TMA00315,Nonpeptidergic nociceptors,False,False,False,none
acmhlobn-1,TMA00315,Nonpeptidergic nociceptors,False,False,False,none
acmililm-1,TMA00315,Adelta-LTMR,False,False,False,none
acmiobmn-1,TMA00315,Proprioceptors,False,False,False,none
acmjifmh-1,TMA00315,Nonpeptidergic nociceptors,False,False,False,none
acmlndkd-1,TMA00315,CGRP-Gamma 2,False,False,False,none
acmlphfm-1,TMA00315,C-LTMR,False,False,False,none
acnhcadh-1,TMA00315,CGRP-Alpha,False,False,False,none
acnllecm-1,TMA00315,Abeta-Field,False,False,False,none
acnmjaeh-1,TMA00315,CGRP-Epsilion,False,False,False,none
acnohphf-1,TMA00315,CGRP-Eta,False,False,False,none
acofcdeb-1,TMA00315,TrpM8,False,False,False,none
acofplid-1,TMA00315,Abeta-Field,False,False,False,none
acpaenkn-1,TMA00315,C-LTMR,False,False,False,none
acpgooam-1,TMA00315,Nonpeptidergic nociceptors,False,False,False,none
acpipfdo-1,TMA00315,Adelta-LTMR,False,False,False,none
acpjeogf-1,TMA00315,CGRP-Zeta,False,False,False,none
acplejjn-1,TMA00315,C-LTMR,False,False,False,none
adaapcoi-1,TMA00315,TrpM8,False,False,False,none
adagnpha-1,TMA00315,CGRP-Gamma 2,False,False,False,none
adbapblp-1,TMA00315,CGRP-Zeta,False,False,False,none
adbebjhg-1,TMA00315,CGRP-Zeta,False,False,False,none
adbjhkip-1,TMA00315,Nonpeptidergic nociceptors,False,False,False,none
adbmikbk-1,TMA00315,C-LTMR,False,False,False,none
adbmlcbi-1,TMA00315,CGRP-Eta,False,False,False,none
adcaglcm-1,TMA00315,CGRP-Gamma 2,False,False,False,none
adcbemnb-1,TMA00315,CGRP-Eta,False,False,False,none
adcbiaab-1,TMA00315,Nonpeptidergic nociceptors,False,False,False,none
adcfcgdh-1,TMA00315,TrpM8,False,False,False,none
adcgipjl-1,TMA00315,Nonpeptidergic nociceptors,False,False,False,none
adchkink-1,TMA00315,Adelta-LTMR,False,False,False,none
adcobapc-1,TMA00315,CGRP-Eta,False,False,False,none
addachcd-1,TMA00315,CGRP-Gamma 2,False,False,False,none
addpebed-1,TMA00315,Abeta-Field,False,False,False,none
adeaiofp-1,TMA00315,Proprioceptors,False,False,False,none
adednkki-1,TMA00315,TrpM8,False,False,False,none
adefmfab-1,TMA00315,TrpM8,False,False,False,none
adefogmg-1,TMA00315,CGRP-Gamma 1,False,False,False,none
adekaigp-1,TMA00315,C-LTMR,False,False,False,none
adekjeef-1,TMA00315,CGRP-Epsilion,False,False,False,none
adfcgbig-1,TMA00315,Nonpeptidergic nociceptors,False,False,False,none
adfijkej-1,TMA00315,CGRP-Epsilion,False,False,False,none
adfjikga-1,TMA00315,TrpM8,False,False,False,none
adflelhm-1,TMA00315,CGRP-Eta,False,False,False,none
adfljaaa-1,TMA00315,CGRP-Epsilion,False,False,False,none
adflpoeo-1,TMA00315,CGRP-Eta,False,False,False,none
adflpokn-1,TMA00315,C-LTMR,False,False,False,none
adfmhjdp-1,TMA00315,Nonpeptidergic nociceptors,False,False,False,none
adgcigji-1,TMA00315,CGRP-Theta,False,False,False,none
adgdnjci-1,TMA00315,Abeta-Field,False,False,False,none
adgeiahp-1,TMA00315,CGRP-Gamma 2,False,False,False,none
adgeoioh-1,TMA00315,Nonpeptidergic nociceptors,False,False,False,none
adghnfmf-1,TMA00315,CGRP-Gamma 2,False,False,False,none
adglmcpj-1,TMA00315,CGRP-Gamma 2,False,False,False,none
adgnnaoa-1,TMA00315,CGRP-Alpha,False,False,False,none
adgollgg-1,TMA00315,Nonpeptidergic nociceptors,False,False,False,none
adhamail-1,TMA00315,CGRP-Gamma 2,False,False,False,none
adhbdcoj-1,TMA00315,CGRP-Gamma 1,False,False,False,none
adhcpijb-1,TMA00315,C-LTMR,False,False,False,none
adhjoikc-1,TMA00315,CGRP-Gamma 1,False,True,False,dTomato_Seq2_hi
adhleddk-1,TMA00315,C-LTMR,False,False,False,none
adhnlpho-1,TMA00315,TrpM8,False,False,False,none
adhoeimj-1,TMA00315,CGRP-Gamma 1,False,False,False,none
adhpleck-1,TMA00315,CGRP-Gamma 2,False,False,False,none
adhpnamm-1,TMA00315,C-LTMR,False,False,False,none
adiahacf-1,TMA00315,Nonpeptidergic nociceptors,False,False,False,none
adidilab-1,TMA00315,CGRP-Gamma 2,False,False,False,none
adifcedl-1,TMA00315,Abeta-Field,False,False,False,none
adjcpbbo-1,TMA00315,Nonpeptidergic nociceptors,False,False,False,none
adjdacdn-1,TMA00315,C-LTMR,False,False,False,none
adjdcncm-1,TMA00315,CGRP-Gamma 2,False,False,False,none
adjjmmch-1,TMA00315,CGRP-Theta,False,False,False,none
adjkaicm-1,TMA00315,CGRP-Gamma 2,False,False,False,none
adjkeofm-1,TMA00315,Adelta-LTMR,False,False,False,none
adkdbjfd-1,TMA00315,C-LTMR,False,False,False,none
adkiemge-1,TMA00315,CGRP-Gamma 1,False,False,False,none
adklokcc-1,TMA00315,Adelta-LTMR,False,False,False,none
adkmkdaj-1,TMA00315,C-LTMR,False,False,False,none
adkoehea-1,TMA00315,CGRP-Gamma 1,False,False,False,none
adkolmep-1,TMA00315,TrpM8,False,False,False,none
adlcfdpf-1,TMA00315,CGRP-Gamma 1,False,False,False,none
adlchkjp-1,TMA00315,CGRP-Gamma 1,False,False,False,none
admcbhdh-1,TMA00315,CGRP-Gamma 2,False,False,False,none
admfampa-1,TMA00315,CGRP-Gamma 2,False,False,False,none
admlpokl-1,TMA00315,CGRP-Gamma 2,False,False,False,none
adnaancn-1,TMA00315,Adelta-LTMR,False,False,False,none
adnadncm-1,TMA00315,Adelta-LTMR,False,False,False,none
adnalljl-1,TMA00315,Adelta-LTMR,False,False,False,none
adncpbhp-1,TMA00315,CGRP-Gamma 1,False,False,False,none
adnejjad-1,TMA00315,CGRP-Alpha,False,False,False,none
adpimmgm-1,TMA00315,Abeta-Field,False,False,False,none
adponhkc-1,TMA00315,CGRP-Alpha,False,False,False,none
aeaanfdf-1,TMA00315,TrpM8,False,False,False,none
aeaaonmh-1,TMA00315,Abeta-Field,False,False,False,none
aeabdkjm-1,TMA00315,CGRP-Gamma 2,False,False,False,none
aeadeile-1,TMA00315,Adelta-LTMR,False,False,False,none
aeafkjna-1,TMA00315,C-LTMR,False,False,False,none
aeaghkkf-1,TMA00315,CGRP-Gamma 2,False,False,False,none
aeagicpb-1,TMA00315,CGRP-Beta,False,False,False,none
aeagimlp-1,TMA00315,CGRP-Gamma 2,False,False,False,none
aeahombm-1,TMA00315,CGRP-Alpha,False,False,False,none
aealglgi-1,TMA00315,Nonpeptidergic nociceptors,False,False,False,none
aebcfljp-1,TMA00315,Nonpeptidergic nociceptors,False,False,False,none
aebfggif-1,TMA00315,CGRP-Gamma 1,False,False,False,none
aebgkfpo-1,TMA00315,Abeta-Field,False,False,False,none
aebjiaph-1,TMA00315,CGRP-Gamma 1,False,False,False,none
aeblnhjm-1,TMA00315,CGRP-Gamma 1,False,False,False,none
aeccgmie-1,TMA00315,Abeta-Field,False,False,False,none
aeccnhja-1,TMA00315,C-LTMR,False,False,False,none
aecejeof-1,TMA00315,CGRP-Gamma 1,False,False,False,none
aecfpjkk-1,TMA00315,Nonpeptidergic nociceptors,False,False,False,none
aecjkiha-1,TMA00315,CGRP-Gamma 2,False,False,False,none
aedblacc-1,TMA00315,CGRP-Epsilion,False,False,False,none
aeddegni-1,TMA00315,CGRP-Gamma 1,False,False,False,none
aedhface-1,TMA00315,Nonpeptidergic nociceptors,False,False,False,none
aedjkjfd-1,TMA00315,CGRP-Zeta,False,False,False,none
aedkmeoo-1,TMA00315,CGRP-Eta,False,False,False,none
aeeakkje-1,TMA00315,C-LTMR,False,False,False,none
aeegbdge-1,TMA00315,CGRP-Gamma 1,False,False,False,none
aeelfcmn-1,TMA00315,CGRP-Zeta,False,False,False,none
aeelfpdg-1,TMA00315,Nonpeptidergic nociceptors,False,False,False,none
aeemplhf-1,TMA00315,CGRP-Zeta,False,False,False,none
aeeoelji-1,TMA00315,CGRP-Gamma 1,False,False,False,none
aeepjiom-1,TMA00315,Nonpeptidergic nociceptors,False,False,False,none
aefggppf-1,TMA00315,CGRP-Gamma 2,False,False,False,none
aefhbhhh-1,TMA00315,TrpM8,False,False,False,none
aefhegno-1,TMA00315,Abeta-RA-LTMR,False,False,False,none
aefhnidk-1,TMA00315,Abeta-RA-LTMR,False,False,False,none
aefiabka-1,TMA00315,TrpM8,False,False,False,none
aegdeelp-1,TMA00315,CGRP-Theta,False,False,False,none
aegdfcap-1,TMA00315,CGRP-Gamma 1,False,False,False,none
aegfjcna-1,TMA00315,CGRP-Alpha,False,False,False,none
aegflbac-1,TMA00315,TrpM8,False,False,False,none
aegfpkda-1,TMA00315,TrpM8,False,False,False,none
aegkhdmi-1,TMA00315,CGRP-Alpha,False,False,False,none
aegkicck-1,TMA00315,CGRP-Gamma 1,False,True,False,dTomato_Seq2_hi
aegmkfbn-1,TMA00315,CGRP-Alpha,False,False,False,none
aegnolae-1,TMA00315,Nonpeptidergic nociceptors,False,False,False,none
aehbcjij-1,TMA00315,TrpM8,False,False,False,none
aeheolhi-1,TMA00315,TrpM8,False,False,False,none
aehfebga-1,TMA00315,TrpM8,False,False,False,none
aehiaoha-1,TMA00315,CGRP-Eta,False,False,False,none
aeiabcga-1,TMA00315,Nonpeptidergic nociceptors,False,False,False,none
aeiapmam-1,TMA00315,CGRP-Alpha,False,False,False,none
aeibdgmb-1,TMA00315,CGRP-Gamma 1,False,False,False,none
aeibnfdg-1,TMA00315,CGRP-Gamma 1,False,False,False,none
aeiccabh-1,TMA00315,CGRP-Gamma 2,False,False,False,none
aeikdmfa-1,TMA00315,TrpM8,False,False,False,none
aeioefji-1,TMA00315,TrpM8,False,False,False,none
aeiphndb-1,TMA00315,TrpM8,False,False,False,none
aeipkklf-1,TMA00315,CGRP-Eta,False,False,False,none
aejakoim-1,TMA00315,TrpM8,False,False,False,none
aejbnifg-1,TMA00315,TrpM8,False,False,False,none
aejegdkk-1,TMA00315,CGRP-Gamma 2,False,False,False,none
aejgpocm-1,TMA00315,CGRP-Zeta,False,False,False,none
aejjgmdm-1,TMA00315,CGRP-Gamma 1,False,False,False,none
aejmealf-1,TMA00315,Nonpeptidergic nociceptors,False,False,False,none
aekaglcd-1,TMA00315,Adelta-LTMR,False,False,False,none
aekhmjip-1,TMA00315,CGRP-Eta,False,True,False,dTomato_Seq2_hi
aekidico-1,TMA00315,CGRP-Beta,False,False,False,none
aekjgihl-1,TMA00315,CGRP-Gamma 1,False,False,False,none
aekjgjlg-1,TMA00315,CGRP-Gamma 1,False,False,False,none
aekkocci-1,TMA00315,CGRP-Gamma 1,False,False,False,none
aekmggak-1,TMA00315,CGRP-Gamma 1,False,False,False,none
aeldbkgf-1,TMA00315,CGRP-Gamma 1,False,False,False,none
aelegahg-1,TMA00315,CGRP-Gamma 1,False,False,False,none
aelfhkjg-1,TMA00315,CGRP-Gamma 2,False,False,False,none
aelfjimf-1,TMA00315,C-LTMR,False,False,False,none
aelkpnab-1,TMA00315,Proprioceptors,False,False,False,none
aelligpc-1,TMA00315,CGRP-Gamma 1,False,False,False,none
aelmblgg-1,TMA00315,Nonpeptidergic nociceptors,False,False,False,none
aembjleh-1,TMA00315,CGRP-Gamma 2,False,False,False,none
aemebopn-1,TMA00315,Abeta-Field,False,False,False,none
aemjclae-1,TMA00315,CGRP-Gamma 1,False,False,False,none
aenaomkb-1,TMA00315,CGRP-Gamma 1,False,False,False,none
aendoknh-1,TMA00315,CGRP-Gamma 1,False,False,False,none
aengapgn-1,TMA00315,C-LTMR,False,False,False,none
aengapjm-1,TMA00315,CGRP-Zeta,False,False,False,none
aenjgogg-1,TMA00315,CGRP-Theta,False,False,False,none
aenlkjli-1,TMA00315,Adelta-LTMR,False,False,False,none
aenlkned-1,TMA00315,Adelta-LTMR,False,False,False,none
aenmafpm-1,TMA00315,CGRP-Gamma 2,False,False,False,none
aenmpljb-1,TMA00315,Nonpeptidergic nociceptors,False,False,False,none
aeoaaclc-1,TMA00315,Nonpeptidergic nociceptors,False,False,False,none
aeodicmb-1,TMA00315,TrpM8,False,False,False,none
aeodigoi-1,TMA00315,Sst,False,False,False,none
aeofbjib-1,TMA00315,CGRP-Epsilion,False,False,False,none
aeohkhbo-1,TMA00315,Proprioceptors,False,False,False,none
aeommcib-1,TMA00315,CGRP-Gamma 2,False,False,False,none
aepdndbi-1,TMA00315,Abeta-RA-LTMR,False,False,False,none
aepkogmf-1,TMA00315,C-LTMR,False,False,False,none
afaebegc-1,TMA00315,Nonpeptidergic nociceptors,False,False,False,none
afaeimjc-1,TMA00315,TrpM8,False,False,False,none
afaglenc-1,TMA00315,CGRP-Gamma 2,False,False,False,none
afakfabl-1,TMA00315,CGRP-Gamma 2,False,False,False,none
afakfddm-1,TMA00315,Nonpeptidergic nociceptors,False,False,False,none
afakibmo-1,TMA00315,TrpM8,False,False,False,none
afanijnk-1,TMA00315,CGRP-Gamma 1,False,False,False,none
afaobpcn-1,TMA00315,CGRP-Eta,False,False,False,none
afbandcm-1,TMA00315,CGRP-Eta,False,False,False,none
afbbckpc-1,TMA00315,Nonpeptidergic nociceptors,False,False,False,none
afbiamej-1,TMA00315,CGRP-Gamma 2,False,False,False,none
afbppjcm-1,TMA00315,TrpM8,False,False,False,none
afcfikoa-1,TMA00315,TrpM8,False,False,False,none
afchldgp-1,TMA00315,Adelta-LTMR,False,False,False,none
afjakgip-1,TMA00315,CGRP-Beta,False,False,False,none
afjbjene-1,TMA00315,CGRP-Gamma 1,False,False,False,none
afjdgahd-1,TMA00315,CGRP-Gamma 2,False,False,False,none
afjfonie-1,TMA00315,CGRP-Epsilion,False,False,False,none
afjjflel-1,TMA00315,TrpM8,False,False,False,none
afjoopkb-1,TMA00315,Adelta-LTMR,False,False,False,none
afkgdmhe-1,TMA00315,CGRP-Gamma 1,False,False,False,none
afkpflih-1,TMA00315,C-LTMR,False,False,False,none
aflfjnff-1,TMA00315,CGRP-Epsilion,False,False,False,none
afljfpak-1,TMA00315,CGRP-Gamma 2,False,False,False,none
aflkmcol-1,TMA00315,CGRP-Eta,False,False,False,none
aflladco-1,TMA00315,TrpM8,False,False,False,none
