cell_id,sample_id,EGFP_Seq1_hi,dTomato_Seq2_hi,EGFP_dTomato_dual_hi,group
abbilenp-1,TMA00316,False,False,False,none
abbnephc-1,TMA00316,False,False,False,none
abbpkmde-1,TMA00316,False,False,False,none
abcbpbbf-1,TMA00316,False,False,False,none
abchgkjo-1,TMA00316,False,False,False,none
abcjafkf-1,TMA00316,False,False,False,none
abcjmocn-1,TMA00316,False,False,False,none
abckmimg-1,TMA00316,False,False,False,none
abcledia-1,TMA00316,False,False,False,none
abcmgmmg-1,TMA00316,False,False,False,none
abcpjajm-1,TMA00316,False,False,False,none
abdaaajo-1,TMA00316,False,False,False,none
abdbajba-1,TMA00316,False,False,False,none
abdcjgle-1,TMA00316,False,False,False,none
abdhmioa-1,TMA00316,False,False,False,none
abdjbpji-1,TMA00316,False,False,False,none
abdjgfac-1,TMA00316,False,False,False,none
abdjnoma-1,TMA00316,False,False,False,none
abdkelah-1,TMA00316,False,False,False,none
abdlhbng-1,TMA00316,False,False,False,none
abdmjhne-1,TMA00316,False,False,False,none
abdnfljh-1,TMA00316,False,False,False,none
abdnhcfb-1,TMA00316,False,False,False,none
abdnomcf-1,TMA00316,False,False,False,none
abdogkha-1,TMA00316,False,False,False,none
abdoleab-1,TMA00316,False,False,False,none
abebhofk-1,TMA00316,False,False,False,none
abecgnjh-1,TMA00316,False,False,False,none
abeekhhc-1,TMA00316,False,False,False,none
abehjodn-1,TMA00316,False,False,False,none
abeooacb-1,TMA00316,False,False,False,none
abepdcge-1,TMA00316,False,False,False,none
abfcfbda-1,TMA00316,False,False,False,none
abfdkobc-1,TMA00316,False,False,False,none
abfgdfck-1,TMA00316,False,False,False,none
abfmlnjg-1,TMA00316,False,False,False,none
abfogkpb-1,TMA00316,False,False,False,none
abgajbaf-1,TMA00316,False,False,False,none
abgamlgo-1,TMA00316,False,False,False,none
abgbjfdb-1,TMA00316,False,False,False,none
abgcepii-1,TMA00316,False,False,False,none
abgciccp-1,TMA00316,False,False,False,none
abgdakgn-1,TMA00316,False,False,False,none
abgefoeg-1,TMA00316,False,False,False,none
abgkgeom-1,TMA00316,False,False,False,none
abgnnlag-1,TMA00316,False,False,False,none
abgocibg-1,TMA00316,False,False,False,none
abhepdmk-1,TMA00316,False,False,False,none
abhlfgfl-1,TMA00316,False,False,False,none
abhmllga-1,TMA00316,False,False,False,none
abhopdbf-1,TMA00316,False,False,False,none
abhplenf-1,TMA00316,False,False,False,none
abieccbb-1,TMA00316,False,False,False,none
abiecjmb-1,TMA00316,False,False,False,none
abifeiio-1,TMA00316,False,False,False,none
abifllfj-1,TMA00316,False,False,False,none
abigmpop-1,TMA00316,False,False,False,none
abihblol-1,TMA00316,False,False,False,none
abijankb-1,TMA00316,False,False,False,none
abingaoo-1,TMA00316,False,False,False,none
abingnni-1,TMA00316,False,False,False,none
abioghlh-1,TMA00316,False,False,False,none
abjajkhm-1,TMA00316,False,False,False,none
abjbiemc-1,TMA00316,False,False,False,none
abjcdppf-1,TMA00316,False,False,False,none
abjgjlhm-1,TMA00316,False,False,False,none
abkcbdof-1,TMA00316,False,False,False,none
abkeliej-1,TMA00316,False,False,False,none
abkgckei-1,TMA00316,False,False,False,none
abklmeab-1,TMA00316,False,False,False,none
ablcbjbe-1,TMA00316,False,False,False,none
ablcekkk-1,TMA00316,False,False,False,none
abldhjhc-1,TMA00316,False,True,False,dTomato_Seq2_hi
ablfhgop-1,TMA00316,False,False,False,none
ablheebb-1,TMA00316,False,False,False,none
ablhfeai-1,TMA00316,False,False,False,none
ablhhafp-1,TMA00316,False,False,False,none
ablijmgh-1,TMA00316,False,False,False,none
ablpeklg-1,TMA00316,False,False,False,none
abmaljki-1,TMA00316,False,False,False,none
abmedlnj-1,TMA00316,False,False,False,none
abmeflkb-1,TMA00316,False,False,False,none
abmfbpka-1,TMA00316,False,False,False,none
abmfcnfb-1,TMA00316,False,False,False,none
abmjbojp-1,TMA00316,False,False,False,none
abnibcib-1,TMA00316,False,False,False,none
abnibndb-1,TMA00316,False,False,False,none
abnlalpb-1,TMA00316,False,False,False,none
abnmlehk-1,TMA00316,False,False,False,none
abnoogmd-1,TMA00316,False,False,False,none
abnpdmim-1,TMA00316,False,False,False,none
abnpfemb-1,TMA00316,False,False,False,none
aboebmbb-1,TMA00316,False,False,False,none
abofmjjg-1,TMA00316,False,False,False,none
abofoddk-1,TMA00316,False,False,False,none
aboihepn-1,TMA00316,False,False,False,none
abojhmpf-1,TMA00316,False,False,False,none
abpekkji-1,TMA00316,False,False,False,none
abpjmhia-1,TMA00316,False,False,False,none
abplajhi-1,TMA00316,False,False,False,none
acaajmce-1,TMA00316,False,False,False,none
acafaegl-1,TMA00316,False,False,False,none
acahcfnm-1,TMA00316,False,False,False,none
acahplcf-1,TMA00316,False,False,False,none
acakcedj-1,TMA00316,False,False,False,none
acalflbf-1,TMA00316,False,False,False,none
acamlkib-1,TMA00316,False,False,False,none
acankogp-1,TMA00316,False,False,False,none
acbblhmg-1,TMA00316,False,False,False,none
acbhcodp-1,TMA00316,False,False,False,none
acbhkdpd-1,TMA00316,False,False,False,none
acbiokjb-1,TMA00316,False,False,False,none
acbkeeij-1,TMA00316,False,False,False,none
acbkpiaa-1,TMA00316,False,False,False,none
accaghmn-1,TMA00316,False,False,False,none
accancbl-1,TMA00316,False,False,False,none
accenmpf-1,TMA00316,False,False,False,none
accfdghb-1,TMA00316,False,False,False,none
acdfkhog-1,TMA00316,False,False,False,none
acdmckfc-1,TMA00316,False,False,False,none
acdpdlap-1,TMA00316,False,False,False,none
aceaecde-1,TMA00316,False,False,False,none
aceahekb-1,TMA00316,False,False,False,none
aceajhbc-1,TMA00316,False,False,False,none
acecohok-1,TMA00316,False,False,False,none
acejeobf-1,TMA00316,False,False,False,none
acekhfma-1,TMA00316,False,False,False,none
acenojjp-1,TMA00316,False,False,False,none
aceocaoa-1,TMA00316,False,False,False,none
acfbeoio-1,TMA00316,False,False,False,none
acfehdln-1,TMA00316,False,False,False,none
acffgcja-1,TMA00316,False,False,False,none
acfgdfdd-1,TMA00316,True,False,False,EGFP_Seq1_hi
acfhfkam-1,TMA00316,False,False,False,none
acgabnlc-1,TMA00316,False,False,False,none
acgeknde-1,TMA00316,False,False,False,none
acgkbfgp-1,TMA00316,False,False,False,none
achajhki-1,TMA00316,False,False,False,none
achdaaae-1,TMA00316,False,False,False,none
achecohi-1,TMA00316,False,False,False,none
achikfkj-1,TMA00316,False,False,False,none
achjeimh-1,TMA00316,False,False,False,none
achjhifp-1,TMA00316,False,False,False,none
achjnkff-1,TMA00316,False,False,False,none
achpmdem-1,TMA00316,False,False,False,none
acibfccd-1,TMA00316,False,False,False,none
acihddkp-1,TMA00316,False,False,False,none
acihgokl-1,TMA00316,False,False,False,none
acilfjol-1,TMA00316,False,False,False,none
acimiakc-1,TMA00316,False,False,False,none
aciolpio-1,TMA00316,False,False,False,none
acjbamma-1,TMA00316,False,False,False,none
acjcpapg-1,TMA00316,False,False,False,none
acjdeffk-1,TMA00316,False,False,False,none
acjdkfba-1,TMA00316,False,False,False,none
acjdoohj-1,TMA00316,False,False,False,none
acjellji-1,TMA00316,False,False,False,none
acjfgbeg-1,TMA00316,False,False,False,none
acjflbea-1,TMA00316,False,False,False,none
acjflgol-1,TMA00316,False,False,False,none
acjnaimg-1,TMA00316,False,False,False,none
acjojlni-1,TMA00316,False,False,False,none
ackalfho-1,TMA00316,False,False,False,none
ackfhpec-1,TMA00316,False,False,False,none
ackhagci-1,TMA00316,False,False,False,none
acldbdmc-1,TMA00316,False,False,False,none
acldoola-1,TMA00316,False,False,False,none
acleilkh-1,TMA00316,False,False,False,none
aclfjkpl-1,TMA00316,False,False,False,none
aclhnadp-1,TMA00316,False,False,False,none
aclofkbl-1,TMA00316,False,False,False,none
aclphhle-1,TMA00316,False,False,False,none
acmaoknm-1,TMA00316,False,True,False,dTomato_Seq2_hi
acmdjhki-1,TMA00316,False,False,False,none
acmffajl-1,TMA00316,False,False,False,none
acmfkhbc-1,TMA00316,False,False,False,none
acmlanei-1,TMA00316,False,False,False,none
acmmoeja-1,TMA00316,False,False,False,none
acnaieje-1,TMA00316,False,False,False,none
acncjmfn-1,TMA00316,False,False,False,none
acnebene-1,TMA00316,False,False,False,none
acngigjj-1,TMA00316,False,False,False,none
acnhhcnh-1,TMA00316,False,False,False,none
acnkgleh-1,TMA00316,False,False,False,none
acnmepnn-1,TMA00316,False,False,False,none
acnndfag-1,TMA00316,False,False,False,none
acnodfne-1,TMA00316,False,False,False,none
acoiinen-1,TMA00316,False,False,False,none
acojhdgf-1,TMA00316,False,False,False,none
acokolce-1,TMA00316,False,False,False,none
acolbkch-1,TMA00316,False,False,False,none
acomdlcg-1,TMA00316,False,False,False,none
aconjned-1,TMA00316,False,False,False,none
acpdhnlb-1,TMA00316,False,False,False,none
acpejojn-1,TMA00316,False,False,False,none
acpgahlp-1,TMA00316,False,False,False,none
acpolagc-1,TMA00316,False,False,False,none
adabkhhj-1,TMA00316,False,False,False,none
adaiacje-1,TMA00316,False,False,False,none
adakmkhl-1,TMA00316,False,False,False,none
adakpnna-1,TMA00316,False,False,False,none
adalggei-1,TMA00316,False,False,False,none
adaphkea-1,TMA00316,False,False,False,none
adbhcdmj-1,TMA00316,False,False,False,none
adbobddj-1,TMA00316,False,False,False,none
adbpcooo-1,TMA00316,False,False,False,none
adchmgbj-1,TMA00316,False,False,False,none
adcjldfb-1,TMA00316,False,False,False,none
addkjjkf-1,TMA00316,False,False,False,none
adeegkbk-1,TMA00316,False,False,False,none
adeghaid-1,TMA00316,False,False,False,none
adehmbpf-1,TMA00316,False,False,False,none
adejenim-1,TMA00316,False,False,False,none
adempidi-1,TMA00316,False,False,False,none
adepiiad-1,TMA00316,False,False,False,none
adfeaign-1,TMA00316,False,False,False,none
adfmlmdj-1,TMA00316,False,False,False,none
adfnohog-1,TMA00316,False,False,False,none
adfpmked-1,TMA00316,False,False,False,none
adgamimd-1,TMA00316,False,False,False,none
adgaplio-1,TMA00316,False,False,False,none
adgbnmik-1,TMA00316,False,False,False,none
adggpbba-1,TMA00316,False,False,False,none
adgjgghi-1,TMA00316,False,False,False,none
adgkgmff-1,TMA00316,False,False,False,none
adhpmbjo-1,TMA00316,False,False,False,none
adidbncn-1,TMA00316,False,False,False,none
adjaepml-1,TMA00316,False,False,False,none
adjjfbeh-1,TMA00316,False,False,False,none
adjmdgee-1,TMA00316,False,False,False,none
adkajhkp-1,TMA00316,False,False,False,none
adkeohpp-1,TMA00316,False,False,False,none
adkfjepn-1,TMA00316,False,False,False,none
adkpamab-1,TMA00316,False,False,False,none
adlcoccd-1,TMA00316,False,False,False,none
adlfenaj-1,TMA00316,False,False,False,none
adlfiipn-1,TMA00316,False,False,False,none
adlgaekl-1,TMA00316,False,False,False,none
adlgfdpo-1,TMA00316,False,False,False,none
adlhfdil-1,TMA00316,False,False,False,none
adllcloe-1,TMA00316,False,False,False,none
adllmcgh-1,TMA00316,False,False,False,none
adlnaedo-1,TMA00316,False,False,False,none
admaenfl-1,TMA00316,False,False,False,none
admhcjlj-1,TMA00316,False,False,False,none
admlmpbe-1,TMA00316,False,False,False,none
admmchfb-1,TMA00316,False,False,False,none
admojeco-1,TMA00316,False,False,False,none
adnahhkj-1,TMA00316,False,False,False,none
adncagoc-1,TMA00316,False,False,False,none
adnfjabi-1,TMA00316,False,False,False,none
adngokoi-1,TMA00316,False,False,False,none
adnikfpg-1,TMA00316,False,False,False,none
adnkhjoj-1,TMA00316,False,False,False,none
adnnhbom-1,TMA00316,False,False,False,none
adnoiean-1,TMA00316,False,False,False,none
adnpnifn-1,TMA00316,False,False,False,none
adoccfoi-1,TMA00316,False,False,False,none
adogimfi-1,TMA00316,False,False,False,none
adoiieej-1,TMA00316,False,False,False,none
adoilnfa-1,TMA00316,False,False,False,none
adojbcjh-1,TMA00316,False,False,False,none
adondcen-1,TMA00316,False,False,False,none
adonkcai-1,TMA00316,False,False,False,none
adoogpjl-1,TMA00316,False,False,False,none
adpaigda-1,TMA00316,False,False,False,none
adpdcpff-1,TMA00316,False,False,False,none
adphhmac-1,TMA00316,False,False,False,none
adploknb-1,TMA00316,False,False,False,none
adpmkapg-1,TMA00316,False,False,False,none
adpologl-1,TMA00316,False,False,False,none
aeagkadi-1,TMA00316,False,False,False,none
aeagmonc-1,TMA00316,False,False,False,none
aebajcdp-1,TMA00316,False,False,False,none
aebajemc-1,TMA00316,False,False,False,none
aebegboo-1,TMA00316,False,False,False,none
aebfnbfj-1,TMA00316,False,False,False,none
aecjgdin-1,TMA00316,False,False,False,none
aeckmlnb-1,TMA00316,False,False,False,none
aecmkhfh-1,TMA00316,False,False,False,none
aecpcamn-1,TMA00316,False,False,False,none
aeddcagn-1,TMA00316,False,False,False,none
aedeobam-1,TMA00316,False,False,False,none
aedpkdkp-1,TMA00316,False,False,False,none
aeedjcco-1,TMA00316,False,False,False,none
aeelljlc-1,TMA00316,False,False,False,none
aefdjacd-1,TMA00316,False,False,False,none
aegiflml-1,TMA00316,False,False,False,none
aegkghlg-1,TMA00316,False,False,False,none
aeglnpij-1,TMA00316,False,False,False,none
aehkiica-1,TMA00316,False,False,False,none
aehmmgag-1,TMA00316,False,False,False,none
aehnljja-1,TMA00316,False,False,False,none
aehnpala-1,TMA00316,False,False,False,none
aehpkbek-1,TMA00316,False,False,False,none
aeighppi-1,TMA00316,False,False,False,none
aeihicna-1,TMA00316,False,False,False,none
aeihmnmk-1,TMA00316,False,False,False,none
aejcpafg-1,TMA00316,False,False,False,none
aejdihde-1,TMA00316,False,False,False,none
aejfnkkh-1,TMA00316,False,False,False,none
aejlfeog-1,TMA00316,False,False,False,none
aejlpbka-1,TMA00316,False,False,False,none
aejoainc-1,TMA00316,False,False,False,none
aekdomlo-1,TMA00316,False,False,False,none
aekfaade-1,TMA00316,False,False,False,none
aekifcjl-1,TMA00316,False,False,False,none
aekjjaed-1,TMA00316,False,False,False,none
aelbpnkm-1,TMA00316,False,False,False,none
aelceomb-1,TMA00316,False,False,False,none
aelcihnk-1,TMA00316,False,False,False,none
aelciofl-1,TMA00316,False,False,False,none
aelcmiof-1,TMA00316,False,False,False,none
aembfnfd-1,TMA00316,False,False,False,none
aembgmcm-1,TMA00316,False,False,False,none
aemgheng-1,TMA00316,False,False,False,none
aeochkkh-1,TMA00316,False,False,False,none
aeofbajb-1,TMA00316,False,False,False,none
aeogakhm-1,TMA00316,False,False,False,none
afbmnaoj-1,TMA00316,False,False,False,none
afbnimeb-1,TMA00316,False,False,False,none
afcakmef-1,TMA00316,False,False,False,none
afcccjpl-1,TMA00316,False,False,False,none
afcfmmap-1,TMA00316,False,False,False,none
afcgakpi-1,TMA00316,False,False,False,none
affeheid-1,TMA00316,False,False,False,none
afffgnpi-1,TMA00316,False,False,False,none
affgbfoe-1,TMA00316,False,False,False,none
affhgbfm-1,TMA00316,False,False,False,none
affldpdn-1,TMA00316,False,False,False,none
affokjpa-1,TMA00316,False,False,False,none
afhffaii-1,TMA00316,False,False,False,none
afhhkadc-1,TMA00316,False,False,False,none
afhhoall-1,TMA00316,False,False,False,none
afhmdbdj-1,TMA00316,False,False,False,none
afibmbnl-1,TMA00316,False,False,False,none
afidcjjo-1,TMA00316,False,False,False,none
afijbien-1,TMA00316,False,False,False,none
afimgamm-1,TMA00316,False,False,False,none
afioolmn-1,TMA00316,False,False,False,none
afjdjpcb-1,TMA00316,False,False,False,none
afjeoinj-1,TMA00316,False,False,False,none
afjglifm-1,TMA00316,False,False,False,none
afjihfek-1,TMA00316,False,False,False,none
afkcjfck-1,TMA00316,False,False,False,none
afkdgoge-1,TMA00316,False,False,False,none
afkgbalm-1,TMA00316,False,False,False,none
afklikpp-1,TMA00316,False,False,False,none
afkllccg-1,TMA00316,False,False,False,none
afkmojnd-1,TMA00316,False,False,False,none
afkngohn-1,TMA00316,False,False,False,none
afknllnp-1,TMA00316,False,False,False,none
afkpcjal-1,TMA00316,False,False,False,none
aflbmjlc-1,TMA00316,False,False,False,none
afliginb-1,TMA00316,False,False,False,none
aflijeag-1,TMA00316,False,False,False,none
aflojdjb-1,TMA00316,False,False,False,none
aflppocn-1,TMA00316,False,False,False,none
afmbeljm-1,TMA00316,False,False,False,none
afmfimjd-1,TMA00316,False,False,False,none
afmkcceh-1,TMA00316,False,False,False,none
afmmlmle-1,TMA00316,False,False,False,none
afmnaklk-1,TMA00316,False,False,False,none
afnbcbem-1,TMA00316,False,False,False,none
afnbcejn-1,TMA00316,False,False,False,none
afnfgofo-1,TMA00316,False,False,False,none
afnikmjh-1,TMA00316,False,False,False,none
afnjbmlc-1,TMA00316,False,False,False,none
afnlclpj-1,TMA00316,False,False,False,none
afnlkbhj-1,TMA00316,False,False,False,none
afnnjmnm-1,TMA00316,False,False,False,none
afnnkkaj-1,TMA00316,False,False,False,none
afnolbkn-1,TMA00316,False,False,False,none
afnpolig-1,TMA00316,False,False,False,none
afocflfg-1,TMA00316,False,False,False,none
afodfcjd-1,TMA00316,False,False,False,none
afogfkic-1,TMA00316,False,False,False,none
afolflin-1,TMA00316,False,False,False,none
afomkjnp-1,TMA00316,False,False,False,none
afopbebk-1,TMA00316,False,False,False,none
afpamjjd-1,TMA00316,False,False,False,none
afpcgbki-1,TMA00316,False,False,False,none
afpfemae-1,TMA00316,False,False,False,none
afpiicbc-1,TMA00316,False,False,False,none
afpkpcke-1,TMA00316,False,False,False,none
afpmhbhk-1,TMA00316,False,False,False,none
afppfkoc-1,TMA00316,False,False,False,none
agacfdcg-1,TMA00316,False,False,False,none
agacpjjh-1,TMA00316,False,False,False,none
agaekcae-1,TMA00316,False,False,False,none
agafcajh-1,TMA00316,False,False,False,none
agagfggo-1,TMA00316,False,False,False,none
agaghkkh-1,TMA00316,False,False,False,none
agahbkmd-1,TMA00316,False,False,False,none
aganiobd-1,TMA00316,False,False,False,none
agaplemk-1,TMA00316,False,False,False,none
agbadhoa-1,TMA00316,False,False,False,none
agbhiaad-1,TMA00316,False,False,False,none
agbiohnn-1,TMA00316,False,False,False,none
agbkleeg-1,TMA00316,False,False,False,none
agbpblco-1,TMA00316,False,False,False,none
agcaafkg-1,TMA00316,False,False,False,none
agcalcnn-1,TMA00316,False,False,False,none
agcbbmeh-1,TMA00316,False,False,False,none
agcblkad-1,TMA00316,False,False,False,none
agccddic-1,TMA00316,False,False,False,none
agcebedo-1,TMA00316,False,False,False,none
agcjhfhh-1,TMA00316,False,False,False,none
agdcpfki-1,TMA00316,False,False,False,none
agddcjej-1,TMA00316,False,False,False,none
agddjlfi-1,TMA00316,False,False,False,none
agdhjncf-1,TMA00316,False,False,False,none
agdknonm-1,TMA00316,False,False,False,none
agdldbgj-1,TMA00316,False,False,False,none
ageadmlk-1,TMA00316,False,False,False,none
agejjmag-1,TMA00316,False,False,False,none
agejljnd-1,TMA00316,False,False,False,none
agekjjae-1,TMA00316,False,False,False,none
agfbhdhe-1,TMA00316,False,False,False,none
agfcnkkb-1,TMA00316,False,False,False,none
agfdlkdf-1,TMA00316,False,False,False,none
agfkkcie-1,TMA00316,False,False,False,none
agfmccig-1,TMA00316,False,False,False,none
agfogdag-1,TMA00316,False,False,False,none
aggifaib-1,TMA00316,False,False,False,none
aghbamge-1,TMA00316,False,False,False,none
aghdmdhf-1,TMA00316,False,False,False,none
aghgljal-1,TMA00316,False,False,False,none
aghnbacm-1,TMA00316,False,False,False,none
aghnekpl-1,TMA00316,False,False,False,none
aghpmgib-1,TMA00316,False,False,False,none
agicclbj-1,TMA00316,False,False,False,none
agidpgpo-1,TMA00316,False,False,False,none
agihbjdb-1,TMA00316,False,False,False,none
agijjcff-1,TMA00316,False,False,False,none
agikhlfm-1,TMA00316,False,False,False,none
aginhikp-1,TMA00316,False,False,False,none
agjafhbm-1,TMA00316,False,False,False,none
agjcfbdf-1,TMA00316,False,False,False,none
agjdnlme-1,TMA00316,False,False,False,none
agjldjhk-1,TMA00316,False,False,False,none
agjmoenb-1,TMA00316,False,False,False,none
agkkfpgd-1,TMA00316,False,False,False,none
agkkoank-1,TMA00316,False,False,False,none
agkmedjc-1,TMA00316,False,False,False,none
agkoblmf-1,TMA00316,False,False,False,none
agkoplni-1,TMA00316,False,False,False,none
agkpobim-1,TMA00316,False,False,False,none
agladpep-1,TMA00316,False,False,False,none
aglamkdk-1,TMA00316,False,False,False,none
aglfgeck-1,TMA00316,False,False,False,none
aglfjlpd-1,TMA00316,False,False,False,none
aglolcei-1,TMA00316,False,False,False,none
aglpncnh-1,TMA00316,False,False,False,none
agmabbdm-1,TMA00316,False,False,False,none
agmabpoa-1,TMA00316,False,False,False,none
agmadlan-1,TMA00316,False,False,False,none
agmeebgo-1,TMA00316,False,False,False,none
agmgibok-1,TMA00316,False,False,False,none
agmhhllk-1,TMA00316,False,False,False,none
agmhpeoe-1,TMA00316,False,False,False,none
agmielbj-1,TMA00316,False,False,False,none
agmkmldh-1,TMA00316,False,False,False,none
agmlpmpc-1,TMA00316,False,False,False,none
agnacgpd-1,TMA00316,False,False,False,none
agnbdefh-1,TMA00316,False,False,False,none
agnenook-1,TMA00316,False,False,False,none
agnfflao-1,TMA00316,False,False,False,none
agngjajk-1,TMA00316,False,False,False,none
agnjkokf-1,TMA00316,False,False,False,none
agnkmdhb-1,TMA00316,False,False,False,none
agnmknal-1,TMA00316,False,False,False,none
agnmpame-1,TMA00316,False,False,False,none
agnnafoa-1,TMA00316,False,False,False,none
agoeheco-1,TMA00316,False,False,False,none
agogkdij-1,TMA00316,False,False,False,none
agoifpgd-1,TMA00316,False,False,False,none
agoklale-1,TMA00316,False,False,False,none
agokmaon-1,TMA00316,True,False,False,EGFP_Seq1_hi
agomdojb-1,TMA00316,False,False,False,none
agomkgdm-1,TMA00316,False,False,False,none
agpbhdeg-1,TMA00316,False,False,False,none
agpekaao-1,TMA00316,False,False,False,none
agphcdgo-1,TMA00316,False,False,False,none
agphljjg-1,TMA00316,False,False,False,none
agppllno-1,TMA00316,False,False,False,none
ahabicef-1,TMA00316,False,False,False,none
ahadfped-1,TMA00316,False,False,False,none
ahahmelc-1,TMA00316,False,False,False,none
ahajpkjf-1,TMA00316,False,False,False,none
ahambfpe-1,TMA00316,False,False,False,none
ahaoofag-1,TMA00316,False,False,False,none
ahbadafe-1,TMA00316,False,False,False,none
ahbaiada-1,TMA00316,False,False,False,none
ahbfgicj-1,TMA00316,False,False,False,none
ahbhnlpp-1,TMA00316,False,False,False,none
ahbhpeed-1,TMA00316,False,False,False,none
ahbjgacm-1,TMA00316,False,False,False,none
ahbkoaag-1,TMA00316,False,False,False,none
ahbmgdki-1,TMA00316,False,False,False,none
ahbmjpjj-1,TMA00316,False,False,False,none
ahbnfkil-1,TMA00316,False,False,False,none
ahboaadk-1,TMA00316,False,False,False,none
ahbpmnjf-1,TMA00316,False,False,False,none
ahccigmg-1,TMA00316,False,False,False,none
ahcdddig-1,TMA00316,False,False,False,none
ahcdhcfb-1,TMA00316,False,False,False,none
ahcndmba-1,TMA00316,False,False,False,none
ahcoonap-1,TMA00316,False,False,False,none
ahdcmfgj-1,TMA00316,False,False,False,none
ahdeldog-1,TMA00316,False,False,False,none
aheapfib-1,TMA00316,False,False,False,none
ahedgkan-1,TMA00316,False,False,False,none
aheggcic-1,TMA00316,False,False,False,none
ahegmeck-1,TMA00316,False,False,False,none
ahelpngp-1,TMA00316,False,False,False,none
aheoajdp-1,TMA00316,False,True,False,dTomato_Seq2_hi
ahepaidg-1,TMA00316,False,False,False,none
ahepcpgl-1,TMA00316,False,False,False,none
ahepfioo-1,TMA00316,False,False,False,none
ahfbebkh-1,TMA00316,False,False,False,none
ahfbgchj-1,TMA00316,False,False,False,none
